"id","grade","semester","topicId","unitTitle","type","difficulty","verdict","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","answerCheckZhHans","recommendedActionZhHans","confidence","promptZhHans"
"hjb-junior-ds-v2-s2-349","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","pass","none","","","(2, -4)","(2, -4)","标准答案 (2, -4) 与独立计算结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点 A 的坐标是 (2, -3)。将点 A 先向左平移 4 个单位，再向下平移 1 个单位，得到点 B。点 B 关于 y 轴对称的点是 C。点 C 的坐标是（ ）。"
"hjb-junior-ds-v2-s2-350","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","pass","none","","","(-2, 3)","(-2, 3)","标准答案 (-2, 3) 与独立计算结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点 P 在第二象限，且点 P 到 x 轴的距离是 3，到 y 轴的距离是 2。点 P 的坐标是__________。"
"hjb-junior-ds-v2-s2-351","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","pass","none","","","(8, -2)","(8, -2)","标准答案 (8, -2) 与独立计算结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点A的坐标为(3, -4)。将点A先向右平移5个单位，再向上平移2个单位得到点B。求点B的坐标。"
"hjb-junior-ds-v2-s2-352","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","pass","none","","","P'(-2, 0), Q'(-3, -4)","P'(-2, 0), Q'(-3, -4)","标准答案 P'(-2, 0), Q'(-3, -4) 与独立计算结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，已知点P(-2, 0)，点Q(3, -4)。点P关于x轴的对称点为P'，点Q关于y轴的对称点为Q'。下列选项中，P'和Q'的坐标都正确的是（ ）。"
"hjb-junior-ds-v2-s2-353","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","pass","none","","","(-2, 3)","(-2, 3)","标准答案 (-2, 3) 与独立计算结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点M在第二象限，且到x轴的距离为3，到y轴的距离为2。则点M的坐标是______。"
"hjb-junior-ds-v2-s2-354","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","pass","none","","","5","5","标准答案 5 与独立计算结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点A的坐标为(1, 2)，点B的坐标为(4, 6)。求线段AB的长度。"
"hjb-junior-ds-v2-s2-355","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","pass","none","","","(6, -4)","(6, -4)","标准答案 (6, -4) 与独立计算结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点A的坐标为(-3, 5)，点B的坐标为(2, -1)。将线段AB平移，使点A移动到点A'(1, 2)，则点B的对应点B'的坐标是（ ）。"
"hjb-junior-ds-v2-s2-356","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","pass","none","","","(2, -2)","(2, -2)","标准答案 (2, -2) 与独立计算结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点A的坐标是(-3, 4)。将点A先向右平移5个单位，再向下平移2个单位得到点B。点B关于x轴对称的点是点C。请写出点C的坐标：______。"
"hjb-junior-ds-v2-s2-357","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","pass","none","","","(-4, 3)","(-4, 3)","标准答案 (-4, 3) 与独立求解结果一致。","无需修改；保留进入人工抽样复核。","high","已知点P(a, b)在第二象限，且点P到x轴的距离为3，到y轴的距离为4。请写出点P的坐标，并说明理由。"
"hjb-junior-ds-v2-s2-358","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","pass","none","","","第一象限","第一象限","标准答案 第一象限 与独立求解结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点M(2, -3)关于y轴对称的点是N，点N关于原点对称的点是P。点P所在的象限是（　）。"
"hjb-junior-ds-v2-s2-359","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","pass","none","","","5","5","标准答案 5 与独立求解结果一致。","无需修改；保留进入人工抽样复核。","high","已知线段AB的两个端点坐标分别为A(1, 2)和B(1, -3)。将线段AB沿x轴正方向平移4个单位后，得到线段A'B'。A'B'的长度是______。"
"hjb-junior-ds-v2-s2-360","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","pass","none","","","m=3, n=-2","m=3, n=-2","标准答案 m=3, n=-2 与独立求解结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点Q的坐标是(m, n)。若点Q向左平移3个单位后落在y轴上，且点Q向上平移2个单位后落在x轴上，求m和n的值。"
"hjb-junior-ds-v2-s2-361","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","pass","none","","","10","10","标准答案 10 与独立求解结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点P的坐标是(-3, 5)，点Q的坐标是(4, -2)。点P与点Q之间的距离最接近下列哪个整数？"
"hjb-junior-ds-v2-s2-362","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","pass","none","","","5√2","5√2","标准答案 5√2 与独立求解结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点A的坐标是(3, -1)，点B的坐标是(-2, 4)。点A与点B之间的距离是______。"
"hjb-junior-ds-v2-s2-363","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","pass","none","","","5√2","5√2","标准答案 5√2 与独立求解结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点M的坐标是(-4, 2)，点N的坐标是(1, -3)。求点M与点N之间的距离。"
"hjb-junior-ds-v2-s2-364","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","pass","none","","","(6, -2)","(6, -2)","标准答案 (6, -2) 与独立求解结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点A的坐标是(2, -3)，将点A先向右平移4个单位，再向上平移5个单位，得到点B。点B关于x轴对称的点C的坐标是（ ）。"
"hjb-junior-ds-v2-s2-365","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","pass","none","","","(8, 1)","(8, 1)","标准答案 (8, 1) 与独立计算结果一致。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点P的坐标是(-5, 3)，将点P先向下平移2个单位，再向左平移3个单位，得到点Q。点Q关于y轴对称的点R的坐标是______。"
"hjb-junior-ds-v2-s2-366","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","pass","none","","","(-1, 2)，第二象限","(-1, 2)，第二象限","标准答案 (-1, 2)，第二象限 与独立计算结果一致。acceptedAnswers 覆盖了常见格式。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点A的坐标是(3, -5)。点B由点A先向左平移4个单位，再向上平移7个单位得到。请写出点B的坐标，并说明点B所在的象限。"
"hjb-junior-ds-v2-s2-367","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","pass","none","","","C. 点P在x轴上","C. 点P在x轴上","标准答案 C 与独立计算结果一致。选项互异，无歧义。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点P的坐标是(-2, 0)。关于点P的位置，以下说法正确的是："
"hjb-junior-ds-v2-s2-368","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","pass","none","","","(4, 3)","(4, 3)","标准答案 (4, 3) 与独立计算结果一致。acceptedAnswers 覆盖了常见格式。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点M(4, -3)与点N关于x轴对称。则点N的坐标是______。"
"hjb-junior-ds-v2-s2-369","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","pass","none","","","5","5","标准答案 5 与独立计算结果一致。acceptedAnswers 覆盖了带单位的表述。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，已知点A(-1, 2)和点B(3, -1)。求线段AB的长度。"
"hjb-junior-ds-v2-s2-370","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","pass","none","","","A. (-5, -6)","A. (-5, -6)","标准答案 A 与独立计算结果一致。选项互异，无歧义。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，将点Q(2, -4)先向右平移3个单位，再向下平移2个单位，得到点Q'。点Q'关于y轴对称的点为Q''。则点Q''的坐标是："
"hjb-junior-ds-v2-s2-371","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","needs-review","P1","wrong-answer | explanation-mismatch","解析中计算B点坐标错误：A(-3,4)向右平移5个单位得(2,4)，再向下平移2个单位得B(2,2)，但正确应为B(2,2)？实际上向下平移2个单位纵坐标减2，4-2=2，所以B(2,2)正确。但关于x轴对称后，C应为(2,-2)。然而标准答案给出(2,-2)，解析却写“得B(2,2)”，与答案一致。但仔细检查：A(-3,4)向右5得(2,4)，向下2得(2,2)，关于x轴对称得(2,-2)。答案正确，解析也正确。但为何标记？重新审题：题干要求“点B关于x轴对称的点为C”，解析说“得B(2,2)”，然后关于x轴对称得C(2,-2)。答案(2,-2)正确。但解析中“得B(2,2)”与答案一致，没有问题。可能我误判。再读：解析“点A(-3,4)向右平移5个单位得(2,4)，再向下平移2个单位得B(2,2)。” 正确。所以答案和解析一致。但为何我最初觉得有误？因为答案(2,-2)是C，解析最后得C(2,-2)，没问题。所以此题应pass。但为了安全，我重新计算：A(-3,4)右5→(2,4)，下2→(2,2)=B，关于x轴对称→(2,-2)=C。答案正确。解析正确。所以pass。","(2, -2)","(2, -2)","标准答案 (2, -2) 与独立计算结果一致。解析过程正确。","无需修改。","high","在平面直角坐标系中，点A的坐标是(-3, 4)。将点A先向右平移5个单位，再向下平移2个单位，得到点B。点B关于x轴对称的点为C。请写出点C的坐标：(___, ___)"
"hjb-junior-ds-v2-s2-372","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","pass","none","","","6，点P和点Q在同一水平线上（纵坐标相同）","6，点P和点Q在同一水平线上（纵坐标相同）","标准答案与独立计算结果一致。acceptedAnswers 覆盖了多种等价表述。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，已知点P(2, -5)和点Q(-4, -5)。请计算线段PQ的长度，并说明点P和点Q的位置关系（例如是否在同一水平线上）。"
"hjb-junior-ds-v2-s2-373","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","multiple-choice","Core","pass","none","","","B","B. 点M在y轴上","标准答案B正确，点M(0,-3)在y轴上。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点M的坐标是(0, -3)。关于点M的位置，下列说法正确的是："
"hjb-junior-ds-v2-s2-374","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","fill-in","Core","pass","none","","","(1, 1)","(1, 1)","标准答案(1,1)正确，平移计算无误。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，点A的坐标是(4, -1)。将点A向左平移3个单位，再向上平移2个单位，得到点B。请写出点B的坐标：(___, ___)"
"hjb-junior-ds-v2-s2-375","S2","lower","hjb-junior-s2-lower-coordinate-plane","平面直角坐标系","short-answer","Core","pass","none","","","点C的坐标为(3, -1)，点C到x轴的距离为1","点C的坐标为(3, -1)，点C到x轴的距离为1","标准答案正确，中点坐标和距离计算无误。","无需修改；保留进入人工抽样复核。","high","在平面直角坐标系中，已知点A(3, 2)和点B(3, -4)。点C是线段AB的中点。请写出点C的坐标，并说明点C到x轴的距离。"
"hjb-junior-ds-v2-s2-376","S2","lower","hjb-junior-s2-lower-linear-functions","一次函数","multiple-choice","Core","needs-review","P1","multiple-correct-options | explanation-mismatch","选项C和D在数学上等价（y=2.4(x-3)+12展开为y=2.4x+4.8），但标准答案只选了C，解析中承认D展开后与C相同，却以“C是标准分段形式”为由排除D，这会导致两个正确选项。","C和D都正确","y = 2.4(x - 3) + 12","标准答案不唯一，C和D均正确。","修改选项D使其与C不等价，或明确要求选择分段形式，否则需标记为多解。","high","某市出租车收费标准如下：起步价12元（含3公里），超过3公里后每公里收费2.4元。设行驶里程为x公里（x≥3），总费用为y元。下列哪个函数关系式正确表示y与x的关系？"
