"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-high-ds-v2-s6-012","S6","选择性必修 第二册","导数及其运用","short-answer","Exam","72","72","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-013","S6","选择性必修 第二册","导数及其运用","multiple-choice","Core","160","160","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-014","S6","选择性必修 第二册","导数及其运用","fill-in","Challenge","270","270","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-015","S6","选择性必修 第二册","导数及其运用","short-answer","Foundation","192","192","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-016","S6","选择性必修 第二册","导数及其运用","multiple-choice","Exam","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-017","S6","选择性必修 第二册","导数及其运用","fill-in","Core","160","160","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-018","S6","选择性必修 第二册","导数及其运用","short-answer","Challenge","272","272","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-019","S6","选择性必修 第二册","导数及其运用","multiple-choice","Foundation","60","60","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-020","S6","选择性必修 第二册","导数及其运用","fill-in","Exam","40","40","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-021","S6","选择性必修 第二册","导数及其运用","short-answer","Core","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-022","S6","选择性必修 第二册","导数及其运用","multiple-choice","Challenge","144","144","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-023","S6","选择性必修 第二册","导数及其运用","fill-in","Foundation","132","132","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-024","S6","选择性必修 第二册","导数及其运用","short-answer","Exam","300","300","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-025","S6","选择性必修 第二册","导数及其运用","multiple-choice","Core","108","108","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-026","S6","选择性必修 第二册","导数及其运用","fill-in","Challenge","182","182","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-027","S6","选择性必修 第二册","导数及其运用","short-answer","Foundation","308","308","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-028","S6","选择性必修 第二册","导数及其运用","multiple-choice","Exam","126","126","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-029","S6","选择性必修 第二册","导数及其运用","fill-in","Core","210","210","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-030","S6","选择性必修 第二册","导数及其运用","short-answer","Challenge","120","120","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-031","S6","选择性必修 第二册","导数及其运用","multiple-choice","Foundation","144","144","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-032","S6","选择性必修 第二册","导数及其运用","fill-in","Exam","216","216","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-033","S6","选择性必修 第二册","导数及其运用","short-answer","Core","242","242","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-034","S6","选择性必修 第二册","导数及其运用","multiple-choice","Challenge","220","220","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-035","S6","选择性必修 第二册","导数及其运用","fill-in","Foundation","112","112","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-036","S6","选择性必修 第二册","导数及其运用","short-answer","Exam","168","168","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-037","S6","选择性必修 第二册","导数及其运用","multiple-choice","Core","168","168","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-038","S6","选择性必修 第二册","导数及其运用","fill-in","Challenge","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-039","S6","选择性必修 第二册","导数及其运用","short-answer","Foundation","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-040","S6","选择性必修 第二册","导数及其运用","multiple-choice","Exam","90","90","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-041","S6","选择性必修 第二册","导数及其运用","fill-in","Core","68","68","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-042","S6","选择性必修 第二册","导数及其运用","short-answer","Challenge","288","288","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-043","S6","选择性必修 第二册","导数及其运用","multiple-choice","Foundation","110","110","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-044","S6","选择性必修 第二册","导数及其运用","fill-in","Exam","192","192","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-045","S6","选择性必修 第二册","导数及其运用","short-answer","Core","312","312","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-046","S6","选择性必修 第二册","导数及其运用","multiple-choice","Challenge","288","288","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-047","S6","选择性必修 第二册","导数及其运用","fill-in","Foundation","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-048","S6","选择性必修 第二册","导数及其运用","short-answer","Exam","288","288","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-049","S6","选择性必修 第二册","导数及其运用","multiple-choice","Core","360","360","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-050","S6","选择性必修 第二册","导数及其运用","fill-in","Challenge","240","240","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-051","S6","选择性必修 第二册","导数及其运用","short-answer","Foundation","108","108","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-052","S6","选择性必修 第二册","导数及其运用","multiple-choice","Exam","126","126","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-053","S6","选择性必修 第二册","导数及其运用","fill-in","Core","128","128","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-054","S6","选择性必修 第二册","导数及其运用","short-answer","Challenge","84","84","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-055","S6","选择性必修 第二册","导数及其运用","multiple-choice","Foundation","56","56","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-056","S6","选择性必修 第二册","导数及其运用","fill-in","Exam","180","180","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-057","S6","选择性必修 第二册","导数及其运用","short-answer","Core","84","84","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-058","S6","选择性必修 第二册","导数及其运用","multiple-choice","Challenge","216","216","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-059","S6","选择性必修 第二册","导数及其运用","fill-in","Foundation","408","408","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-060","S6","选择性必修 第二册","导数及其运用","short-answer","Exam","88","88","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-061","S6","选择性必修 第二册","导数及其运用","multiple-choice","Core","240","240","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-062","S6","选择性必修 第二册","导数及其运用","fill-in","Challenge","40","40","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-063","S6","选择性必修 第二册","导数及其运用","short-answer","Foundation","240","240","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-064","S6","选择性必修 第二册","导数及其运用","multiple-choice","Exam","144","144","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-065","S6","选择性必修 第二册","导数及其运用","fill-in","Core","40","40","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-066","S6","选择性必修 第二册","导数及其运用","short-answer","Challenge","480","480","pass","none","","","Include in S18 pass-sample review before app integration."
