id,questionId,reviewStatus,reviewerNotes,illustrationTier,illustrationCategory,reusableTemplateKey,candidatePath,generatedVia,generatedAt,sourceGeneratedPath,importedBytes,importedDimensions,model,size,quality,exactMathLabelsNeeded,sourcePromptZh
hjb-high-ds-v2-s5-057__image2-v1,hjb-high-ds-v2-s5-057,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-057__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0557：解答：一个长方体的长、宽、高分别为 8、8、11，求体积。
hjb-high-ds-v2-s5-060__image2-v1,hjb-high-ds-v2-s5-060,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-060__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0560：解答：一个长方体的长、宽、高分别为 9、9、6，求体积。
hjb-high-ds-v2-s5-063__image2-v1,hjb-high-ds-v2-s5-063,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-063__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0563：解答：一个长方体的长、宽、高分别为 5、5、20，求体积。
hjb-high-ds-v2-s5-066__image2-v1,hjb-high-ds-v2-s5-066,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-066__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0566：解答：一个长方体的长、宽、高分别为 4、4、12，求体积。
hjb-high-ds-v2-s5-069__image2-v1,hjb-high-ds-v2-s5-069,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-069__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0569：解答：一个长方体的长、宽、高分别为 2、2、20，求体积。
hjb-high-ds-v2-s5-072__image2-v1,hjb-high-ds-v2-s5-072,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-072__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0572：解答：一个长方体的长、宽、高分别为 4、4、17，求体积。
hjb-high-ds-v2-s5-075__image2-v1,hjb-high-ds-v2-s5-075,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-075__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0575：解答：一个长方体的长、宽、高分别为 2、2、16，求体积。
hjb-high-ds-v2-s5-078__image2-v1,hjb-high-ds-v2-s5-078,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-078__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0578：解答：一个长方体的长、宽、高分别为 5、5、18，求体积。
hjb-high-ds-v2-s5-081__image2-v1,hjb-high-ds-v2-s5-081,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-081__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0581：解答：一个长方体的长、宽、高分别为 9、9、8，求体积。
hjb-high-ds-v2-s5-084__image2-v1,hjb-high-ds-v2-s5-084,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-084__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0584：解答：一个长方体的长、宽、高分别为 10、10、20，求体积。
hjb-high-ds-v2-s5-087__image2-v1,hjb-high-ds-v2-s5-087,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-087__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0587：解答：一个长方体的长、宽、高分别为 7、7、15，求体积。
hjb-high-ds-v2-s5-090__image2-v1,hjb-high-ds-v2-s5-090,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-090__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0590：解答：一个长方体的长、宽、高分别为 8、8、7，求体积。
hjb-high-ds-v2-s5-093__image2-v1,hjb-high-ds-v2-s5-093,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-093__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0593：解答：一个长方体的长、宽、高分别为 6、6、18，求体积。
hjb-high-ds-v2-s5-096__image2-v1,hjb-high-ds-v2-s5-096,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-096__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0596：解答：一个长方体的长、宽、高分别为 9、9、10，求体积。
hjb-high-ds-v2-s5-099__image2-v1,hjb-high-ds-v2-s5-099,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-099__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0599：解答：一个长方体的长、宽、高分别为 11、11、15，求体积。
hjb-high-ds-v2-s5-102__image2-v1,hjb-high-ds-v2-s5-102,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-102__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0602：解答：一个长方体的长、宽、高分别为 10、10、15，求体积。
hjb-high-ds-v2-s5-105__image2-v1,hjb-high-ds-v2-s5-105,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-105__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0605：解答：一个长方体的长、宽、高分别为 6、6、14，求体积。
hjb-high-ds-v2-s5-108__image2-v1,hjb-high-ds-v2-s5-108,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v2-s5-108__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",二轮变式0608：解答：一个长方体的长、宽、高分别为 9、9、17，求体积。
hjb-high-ds-v3-s5-057__image2-v1,hjb-high-ds-v3-s5-057,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-057__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0557：解答：一个长方体的长、宽、高分别为 11、11、17，求体积。
hjb-high-ds-v3-s5-060__image2-v1,hjb-high-ds-v3-s5-060,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-060__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0560：解答：一个长方体的长、宽、高分别为 9、9、10；另一个长方体的长、宽、高分别为 10、8、10。求两个长方体体积之和。
hjb-high-ds-v3-s5-063__image2-v1,hjb-high-ds-v3-s5-063,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-063__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0563：解答：一个长方体的长、宽、高分别为 11、11、13，求体积。
hjb-high-ds-v3-s5-066__image2-v1,hjb-high-ds-v3-s5-066,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-066__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0566：解答：一个长方体的长、宽、高分别为 3、3、6；另一个长方体的长、宽、高分别为 4、2、6。求两个长方体体积之和。
hjb-high-ds-v3-s5-069__image2-v1,hjb-high-ds-v3-s5-069,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-069__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0569：解答：一个长方体的长、宽、高分别为 10、10、9，求体积。
hjb-high-ds-v3-s5-072__image2-v1,hjb-high-ds-v3-s5-072,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-072__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0572：解答：一个长方体的长、宽、高分别为 12、12、15；另一个长方体的长、宽、高分别为 13、11、15。求两个长方体体积之和。
hjb-high-ds-v3-s5-075__image2-v1,hjb-high-ds-v3-s5-075,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-075__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0575：解答：一个长方体的长、宽、高分别为 10、10、16，求体积。
hjb-high-ds-v3-s5-078__image2-v1,hjb-high-ds-v3-s5-078,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-078__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0578：解答：一个长方体的长、宽、高分别为 7、7、13；另一个长方体的长、宽、高分别为 8、6、13。求两个长方体体积之和。
hjb-high-ds-v3-s5-081__image2-v1,hjb-high-ds-v3-s5-081,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-081__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0581：解答：一个长方体的长、宽、高分别为 4、4、4，求体积。
hjb-high-ds-v3-s5-084__image2-v1,hjb-high-ds-v3-s5-084,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-084__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0584：解答：一个长方体的长、宽、高分别为 7、7、6；另一个长方体的长、宽、高分别为 8、6、6。求两个长方体体积之和。
hjb-high-ds-v3-s5-087__image2-v1,hjb-high-ds-v3-s5-087,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-087__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0587：解答：一个长方体的长、宽、高分别为 8、8、4，求体积。
hjb-high-ds-v3-s5-090__image2-v1,hjb-high-ds-v3-s5-090,pending,,P1,立体几何长方体/线面关系图,P1:solid-geometry-cuboid-line-plane:short-answer,coordination/content-qa/mainland-hjb-high-question-illustrations-gpt-image2-v1/candidates/hjb-high-ds-v3-s5-090__image2-v1.png,,,,,"""""",gpt-image-2,1536x864,medium,"yes: vertex labels, edge lengths, right-angle cues, plane names, and formulas should be deterministic overlays",V3修复变式0590：解答：一个长方体的长、宽、高分别为 8、8、15；另一个长方体的长、宽、高分别为 9、7、15。求两个长方体体积之和。
