id,grade,usGradeLabel,topicId,sourceKind,domainId,clusterTitle,currentDifficulty,s18RecommendedDifficulty,type,validationMethod,answer,promptEn
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q03,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,Medium,Medium,multiple-choice,computed-shape-identification,circle,"Coordinate Shapes checkpoint: On a classroom mat, choose the best answer: on a model tray, which shape name matches an object with the label ""circle""?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q04,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,High,High,fill-in,computed-coordinate,"(6, 6)","Coordinate Shapes checkpoint: In a quick check, show the reasoning in one step: a point moves 6 units right from the origin and 6 units up. What ordered pair names the point?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q05,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,Low,Low,fill-in,computed-coordinate,"(8, 9)","Coordinate Shapes checkpoint: On a math notebook page, use a quick check strategy: a point moves 8 units right from the origin and 9 units up. What ordered pair names the point?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q06,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,Medium,Medium,fill-in,computed-coordinate,"(1, 3)","Coordinate Shapes checkpoint: At a learning station, solve with a drawing or number sentence: a point moves 1 units right from the origin and 3 units up. What ordered pair names the point?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q07,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,Medium,Medium,fill-in,computed-coordinate,"(3, 6)","Coordinate Shapes checkpoint: On a teacher card, look for the important numbers: a point moves 3 units right from the origin and 6 units up. What ordered pair names the point?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q08,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,High,High,fill-in,computed-coordinate,"(5, 9)","Coordinate Shapes checkpoint: During independent practice, explain the matching idea: a point moves 5 units right from the origin and 9 units up. What ordered pair names the point?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q09,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,Low,Low,fill-in,computed-coordinate,"(7, 3)","Coordinate Shapes checkpoint: On an exit ticket, try a second strategy to confirm: a point moves 7 units right from the origin and 3 units up. What ordered pair names the point?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q10,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,Medium,Medium,fill-in,computed-coordinate,"(9, 6)","Coordinate Shapes checkpoint: In a review game, answer and check the unit or label: a point moves 9 units right from the origin and 6 units up. What ordered pair names the point?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q11,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,Medium,Medium,fill-in,computed-coordinate,"(2, 9)","Coordinate Shapes checkpoint: On a strategy board, use the topic idea to decide: a point moves 2 units right from the origin and 9 units up. What ordered pair names the point?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p5-5-g-coordinate-shapes-q12,P5,Grade 5,us-ca-math-p5-5-g-coordinate-shapes,k-g5-textbook-lesson,5.G,Coordinate Shapes,High,High,fill-in,computed-coordinate,"(4, 3)","Coordinate Shapes checkpoint: During a small-group check, finish the challenge carefully: a point moves 4 units right from the origin and 3 units up. What ordered pair names the point?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q01,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,6,"1-H.1 Picture Join Stories to Ten checkpoint: On a warm-up card, count or model, then answer: a tray has 5 red stickers and 1 blue sticker. How many stickers are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q02,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,9,"1-H.1 Picture Join Stories to Ten checkpoint: During partner practice, write the missing answer: a tray has 6 red blocks and 3 blue blocks. How many blocks are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q03,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,7,"1-H.1 Picture Join Stories to Ten checkpoint: On a classroom mat, choose the best answer: a tray has 2 red buttons and 5 blue buttons. How many buttons are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q04,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,3 + 3 = 6,"1-H.1 Picture Join Stories to Ten checkpoint: In a quick check, show the reasoning in one step: which equation matches this join story: 3 small cubes and 3 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q05,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,9,"1-H.1 Picture Join Stories to Ten checkpoint: On a math notebook page, use a quick check strategy: a tray has 4 red cards and 5 blue cards. How many cards are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q06,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,8,"1-H.1 Picture Join Stories to Ten checkpoint: At a learning station, solve with a drawing or number sentence: a tray has 5 red shells and 3 blue shells. How many shells are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q07,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,7,"1-H.1 Picture Join Stories to Ten checkpoint: On a teacher card, look for the important numbers: a tray has 6 red counters and 1 blue counter. How many counters are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q08,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,3 + 3 = 6,"1-H.1 Picture Join Stories to Ten checkpoint: During independent practice, explain the matching idea: which equation matches this join story: 3 small cubes and 3 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q09,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,8,"1-H.1 Picture Join Stories to Ten checkpoint: On an exit ticket, try a second strategy to confirm: a tray has 3 red stickers and 5 blue stickers. How many stickers are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q10,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,9,"1-H.1 Picture Join Stories to Ten checkpoint: In a review game, answer and check the unit or label: a tray has 4 red blocks and 5 blue blocks. How many blocks are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q11,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,6,"1-H.1 Picture Join Stories to Ten checkpoint: On a strategy board, use the topic idea to decide: a tray has 5 red buttons and 1 blue button. How many buttons are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h1-picture-join-stories-to-10-q12,P1,Grade 1,us-ca-math-p1-1-h1-picture-join-stories-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,3 + 3 = 6,"1-H.1 Picture Join Stories to Ten checkpoint: During a small-group check, finish the challenge carefully: which equation matches this join story: 3 small cubes and 3 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q01,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,7,"1-H.2 Picture Story Addition Equations checkpoint: On a warm-up card, count or model, then answer: a tray has 2 red blocks and 5 blue blocks. How many blocks are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q02,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,4,"1-H.2 Picture Story Addition Equations checkpoint: During partner practice, write the missing answer: a tray has 3 red buttons and 1 blue button. How many buttons are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q03,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,9,"1-H.2 Picture Story Addition Equations checkpoint: On a classroom mat, choose the best answer: a tray has 4 red cubes and 5 blue cubes. How many cubes are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q04,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,4 + 4 = 8,"1-H.2 Picture Story Addition Equations checkpoint: In a quick check, show the reasoning in one step: which equation matches this join story: 4 small cubes and 4 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q05,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,7,"1-H.2 Picture Story Addition Equations checkpoint: On a math notebook page, use a quick check strategy: a tray has 6 red shells and 1 blue shell. How many shells are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q06,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,5,"1-H.2 Picture Story Addition Equations checkpoint: At a learning station, solve with a drawing or number sentence: a tray has 2 red counters and 3 blue counters. How many counters are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q07,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,8,"1-H.2 Picture Story Addition Equations checkpoint: On a teacher card, look for the important numbers: a tray has 3 red tiles and 5 blue tiles. How many tiles are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q08,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,4 + 4 = 8,"1-H.2 Picture Story Addition Equations checkpoint: During independent practice, explain the matching idea: which equation matches this join story: 4 small cubes and 4 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q09,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,8,"1-H.2 Picture Story Addition Equations checkpoint: On an exit ticket, try a second strategy to confirm: a tray has 5 red blocks and 3 blue blocks. How many blocks are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q10,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,8,"1-H.2 Picture Story Addition Equations checkpoint: In a review game, answer and check the unit or label: a tray has 6 red buttons and 2 blue buttons. How many buttons are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q11,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,3,"1-H.2 Picture Story Addition Equations checkpoint: On a strategy board, use the topic idea to decide: a tray has 2 red cubes and 1 blue cube. How many cubes are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h2-picture-story-addition-equations-q12,P1,Grade 1,us-ca-math-p1-1-h2-picture-story-addition-equations,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,4 + 4 = 8,"1-H.2 Picture Story Addition Equations checkpoint: During a small-group check, finish the challenge carefully: which equation matches this join story: 4 small cubes and 4 large cubes are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q01,P1,Grade 1,us-ca-math-p1-1-h3-cube-train-join-models-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,9,"1-H.3 Cube-Train Join Models to Ten checkpoint: On a warm-up card, count or model, then answer: a tray has 4 red buttons and 5 blue buttons. How many buttons are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q02,P1,Grade 1,us-ca-math-p1-1-h3-cube-train-join-models-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,8,"1-H.3 Cube-Train Join Models to Ten checkpoint: During partner practice, write the missing answer: a tray has 5 red cubes and 3 blue cubes. How many cubes are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q03,P1,Grade 1,us-ca-math-p1-1-h3-cube-train-join-models-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,7,"1-H.3 Cube-Train Join Models to Ten checkpoint: On a classroom mat, choose the best answer: a tray has 6 red cards and 1 blue card. How many cards are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q04,P1,Grade 1,us-ca-math-p1-1-h3-cube-train-join-models-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,5 + 1 = 6,"1-H.3 Cube-Train Join Models to Ten checkpoint: In a quick check, show the reasoning in one step: which equation matches this join story: 5 small cubes and 1 large cube are put together?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q05,P1,Grade 1,us-ca-math-p1-1-h3-cube-train-join-models-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Low,Low,multiple-choice,computed-addition,8,"1-H.3 Cube-Train Join Models to Ten checkpoint: On a math notebook page, use a quick check strategy: a tray has 3 red counters and 5 blue counters. How many counters are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q06,P1,Grade 1,us-ca-math-p1-1-h3-cube-train-join-models-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,fill-in,computed-addition,9,"1-H.3 Cube-Train Join Models to Ten checkpoint: At a learning station, solve with a drawing or number sentence: a tray has 4 red tiles and 5 blue tiles. How many tiles are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q07,P1,Grade 1,us-ca-math-p1-1-h3-cube-train-join-models-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,Medium,Medium,short-answer,computed-addition,6,"1-H.3 Cube-Train Join Models to Ten checkpoint: On a teacher card, look for the important numbers: a tray has 5 red stickers and 1 blue sticker. How many stickers are on the tray?"
us-ca-k5-knowledge-point-practice-v1-us-ca-math-p1-1-h3-cube-train-join-models-to-10-q08,P1,Grade 1,us-ca-math-p1-1-h3-cube-train-join-models-to-10,grade1-micro-lesson,1.OA,Addition stories within 10,High,High,multiple-choice,computed-addition-equation-match,5 + 1 = 6,"1-H.3 Cube-Train Join Models to Ten checkpoint: During independent practice, explain the matching idea: which equation matches this join story: 5 small cubes and 1 large cube are put together?"
