id,grade,semester,type,difficulty,topicId,topicTitleZhHans,volume,chapter,status,severity,confidence,solvableStatus,answerMatchStatus,explanationMatchStatus,independentAnswer,correctedAnswer,issueTags,qaOutputConcernTags,rationaleZhHans,answer,acceptedAnswers,promptZhHans
bnu-high-ds-v1-s5-281,S5,lower,short-answer,Foundation,bnu-high-s5-数学建模活动-三,数学建模活动（三）,选择性必修 第一册,数学建模活动（三）,fail,blocker,high,pass,fail,fail,"(1) y-2=(4/5)(x-3) 或 y=(4/5)x-2/5\n(2) 截距为 -2/5\n(3) 不能，因为水柱轨迹是从P出发的射线，沿该方向只能到达点(8,6)，无法覆盖边界y=6上的其他点。","(1) y-2=(4/5)(x-3) 或 y=(4/5)x-2/5\n(2) 截距为 -2/5\n(3) 不能，因为水柱轨迹是从P出发的射线，沿该方向只能到达点(8,6)，无法覆盖边界y=6上的其他点。",answer_mismatch|explanation_contradiction,,"题目可解，但答案与解析存在矛盾。第(2)问要求“若水柱的轨迹直线经过点P且与花坛的边界x=8相交，求该直线在y轴上的截距”，解析中直接取k=4/5，但题目并未限定水柱必须经过A(8,6)，仅要求与x=8相交，因此k可为任意值，截距不唯一。答案强行指定k=4/5，与题意不符。第(3)问基于此错误前提，结论虽为“不能”，但理由牵强。整体答案不匹配。","(1) y-2=(4/5)(x-3) 或 y=(4/5)x-2/5；(2) 截距为 -2/5；(3) 不能，因为当 x=8 时 y=6，但此时直线与边界 x=8 的交点恰为 (8,6)，而水柱轨迹是射线，从 P 出发沿该方向只能到达该点，无法继续到达 y=6 的其他部分。","(1) y-2=(4/5)(x-3) 或 y=(4/5)x-2/5；(2) 截距为 -2/5；(3) 不能，因为当 x=8 时 y=6，但此时直线与边界 x=8 的交点恰为 (8,6)，而水柱轨迹是射线，从 P 出发沿该方向只能到达该点，无法继续到达 y=6 的其他部分。","某数学建模小组研究校园内一个矩形花坛的喷灌系统。花坛的边界由直线 x=0, x=8, y=0, y=6 围成（单位：米）。喷头安装在点 P(3,2) 处，喷出的水柱沿直线方向运动，且水柱的轨迹是一条直线。为了均匀灌溉，需要让水柱恰好能到达花坛的边界。请完成以下任务：\n(1) 写出水柱轨迹所在直线的方程（用点斜式或斜截式表示），使得水柱恰好能到达花坛的顶点 A(8,6)。\n(2) 若水柱的轨迹直线经过点 P 且与花坛的边界 x=8 相交，求该直线在 y 轴上的截距。\n(3) 在(2)的条件下，判断水柱是否能到达花坛的边界 y=6，并说明理由。"
bnu-high-ds-v1-s5-299,S5,lower,short-answer,Foundation,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,672x^5,672x^5,math_error|answer_mismatch|explanation_contradiction,,系数最大项应为r=5时的672x^5，原答案672x^4错误，解析中计算过程也得出r=5但最终写错指数，答案与解析矛盾。,672x^4,672x^4 | 672x^4项,求(1+2x)^7的展开式中系数最大的项。
bnu-high-ds-v1-s5-315,S5,lower,fill-in,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,warn,major,high,pass,pass,weak,4或5,,accepted_answer_gap,,n=7为奇数，二项式系数最大的项是中间两项，即第4项和第5项。题目要求填一个项，但标准答案只给出4，而acceptedAnswers包含4和5，解析也说明是两项。填空题若只填4可能不完整，但解析指出通常指第一个最大项，故答案4可接受。然而acceptedAnswers包含5，存在歧义，建议明确唯一答案或改为多选。,4,4 | 5,在(1+x)^7的展开式中，二项式系数最大的项是第______项。
bnu-high-ds-v1-s5-317,S5,lower,short-answer,Foundation,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,1316,1316,math_error|answer_mismatch|explanation_contradiction,,独立计算得1316，与存储答案686不符；解析指出原计算有误并给出1316，但答案仍为686，解析与答案矛盾。,686,686,某班有8名男生和6名女生，现要从中选出5人组成一个课外活动小组，要求男生人数不少于3人。共有多少种不同的选法？
bnu-high-ds-v1-s5-333,S5,lower,fill-in,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,645,645,math_error|answer_mismatch|explanation_contradiction,,"独立计算：C(13,4)=715，C(8,4)=70，至少1女生=715-70=645。答案560错误，解析也指出应为645但保留错误答案，矛盾。",560,560,某班有8名男生和5名女生，现要从中选出4人组成一个小组，要求小组中至少有1名女生。问：不同的选法共有多少种？
bnu-high-ds-v1-s5-338,S5,lower,short-answer,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,-672,-672,math_error|answer_mismatch|explanation_contradiction,,"通项系数C(9,k)2^{9-2k}(-1)^k，令18-3k=9得k=3，系数C(9,3)×2^3×(-1)^3=84×8×(-1)=-672。答案-21/2错误，解析也指出应为-672但保留错误答案。",-21/2,-21/2,求(2x^2 - 1/(2x))^9的展开式中x^9的系数。
bnu-high-ds-v1-s5-339,S5,lower,fill-in,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,406456,406456,math_error|answer_mismatch|explanation_contradiction,,"总C(50,5)=2118760，无班长C(48,5)=1712304，至少一人=2118760-1712304=406456。答案1086008错误，解析也指出应为406456但保留错误答案。",1086008,1086008,某班有50名学生，其中正、副班长各1名。现要选派5人参加一项活动，要求正、副班长至少有一人参加，则不同的选派方法共有______种。
bnu-high-ds-v1-s5-350,S5,lower,short-answer,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,166,166,math_error|answer_mismatch|explanation_contradiction,,独立计算得166，但题目答案和解析均给出180，解析过程自相矛盾且最终结果错误，必须修正为166。,180,180,从6名男生和4名女生中选出4人参加辩论赛，要求既有男生又有女生，且男生甲和女生乙不能同时入选。问：有多少种不同的选法？请写出计算过程并给出答案。
bnu-high-ds-v1-s5-351,S5,lower,fill-in,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,3750,3750,math_error|answer_mismatch|explanation_contradiction,,独立计算得3750，但题目答案和解析均误写为37500，解析过程正确但最终结果多一个零，必须修正为3750。,37500,37500,某密码锁的密码由4位数字组成，每位数字可以是0到9中的任意一个，但要求密码中恰好有两位数字是奇数，另外两位数字是偶数。问：满足条件的密码共有多少个？
bnu-high-ds-v1-s5-353,S5,lower,short-answer,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,250,250,math_error|answer_mismatch|explanation_contradiction,,独立计算得250，但题目答案和解析均误为215，解析过程正确但最终结果错误，必须修正为250。,215,215,从6名男生和5名女生中选出4人参加辩论赛，要求选出的4人中既有男生又有女生，且男生人数不少于女生人数。问：有多少种不同的选法？
bnu-high-ds-v1-s5-356,S5,lower,short-answer,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,960,960,math_error|answer_mismatch|explanation_contradiction,,独立计算得960，但题目答案和解析均误为7200，解析过程正确但最终结果错误，必须修正为960。,7200,7200,某班有8名学生，从中选出5人排成一排照相，其中甲、乙两人必须相邻，且丙不站在两端。问：有多少种不同的排法？
bnu-high-ds-v1-s5-358,S5,lower,multiple-choice,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,pass,fail,fail,390,390,math_error|answer_mismatch|explanation_contradiction,,独立计算得390种，解析也得出390，但答案误为540，答案与解析矛盾，且无正确选项。,540,540,将6名志愿者分配到三个不同的奥运场馆服务，每个场馆至少一人，且甲、乙两人不在同一个场馆。问：不同的分配方案共有多少种？
bnu-high-ds-v1-s5-364,S5,lower,multiple-choice,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,fail,blocker,high,pass,fail,fail,0.0271,0.0271,math_error|answer_mismatch|explanation_contradiction|bad_options,,条件概率应为0.0228/0.8413≈0.0271，解析承认此值但强行选0.0228，无正确选项，答案错误。,0.0228,0.0228,"某工厂生产一种电子元件，其使用寿命（单位：小时）服从正态分布 N(2000, 50^2)。现从该批元件中随机抽取一个，已知该元件的使用寿命超过 1950 小时，求其使用寿命超过 2100 小时的概率。\n（可能用到的数据：若 X ~ N(μ, σ^2)，则 P(μ - σ < X < μ + σ) ≈ 0.6827，P(μ - 2σ < X < μ + 2σ) ≈ 0.9545，P(μ - 3σ < X < μ + 3σ) ≈ 0.9973）"
bnu-high-ds-v1-s5-382,S5,lower,multiple-choice,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,fail,blocker,high,fail,fail,fail,题目条件矛盾，无解,,math_error|unsolvable|explanation_contradiction,,分布列和与期望矛盾：由概率和得a=0.4，但此时E(X)=1.3≠1.6；由E(X)=1.6得a=0.7，但概率和>1。题目数据错误，无法求解。,0.4,0.4,已知随机变量 X 的分布列为：P(X=0)=0.2，P(X=1)=a，P(X=2)=0.3，P(X=3)=0.1。若 E(X)=1.6，则 a 的值为（　）。
bnu-high-ds-v1-s5-393,S5,lower,fill-in,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,fail,blocker,high,fail,fail,fail,无解,,math_error|unsolvable|explanation_contradiction,,题目条件矛盾：由分布列概率和为1得a=0.4，但此时E(X)=2.3，与已知E(X)=2.5冲突。解析中尝试多种调整均无法同时满足，题目本身不可解。答案0.4错误，解析自相矛盾。,0.4,0.4,已知随机变量X的分布列为：P(X=1)=0.2，P(X=2)=a，P(X=3)=0.3，P(X=4)=0.1。若E(X)=2.5，则a=______。
bnu-high-ds-v1-s5-400,S5,lower,multiple-choice,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,fail,blocker,high,fail,fail,fail,25/42,25/42,answer_mismatch|bad_options|explanation_contradiction,,题目求P(X≤1)，计算得25/42，但选项无此值，答案却为37/42（对应P(X≥1)），解析也承认题目与选项不匹配，存在严重错误。,37/42,37/42,某校从5名男生和4名女生中任选3人参加演讲比赛。设X为所选3人中女生的人数，则P(X≤1)等于（　）
bnu-high-ds-v1-s5-409,S5,lower,multiple-choice,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,warn,minor,medium,pass,pass,weak,5,,explanation_contradiction,status_rationale_tension,"正态分布N(3,4)中σ=2，P(X>5)=0.1587≈0.16，选项5正确。但解析中“P(X>3+2)=0.5-0.4772=0.0228”计算错误，应为0.5-0.4772=0.0228，但实际P(X>5)=0.1587，该句与答案矛盾，但整体不影响答案正确性。",5,5,"已知随机变量X服从正态分布N(3,4)，且P(X>a)=0.16，则a约等于（　）\n（参考数据：P(μ-σ<X≤μ+σ)=0.6826，P(μ-2σ<X≤μ+2σ)=0.9544）"
bnu-high-ds-v1-s5-416,S5,lower,short-answer,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,fail,blocker,high,pass,fail,fail,109/225,109/225,math_error|answer_mismatch|explanation_contradiction,,独立计算得第二次取2新球概率为109/225≈0.4844，而答案给出0.36错误。解析中计算过程正确但最终结果与答案矛盾，且答案错误。,0.36,0.36 | 9/25,一个盒子中有10个乒乓球，其中6个是新的，4个是旧的。第一次比赛时从盒子中任取2个球，用后放回；第二次比赛时再从盒子中任取2个球。求第二次取到的2个球都是新球的概率。
bnu-high-ds-v1-s5-417,S5,lower,fill-in,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,fail,blocker,high,fail,fail,fail,无解,,math_error|answer_mismatch|explanation_contradiction|unsolvable,,由分布列和为1得a=0.4，但此时E(X)=2.3≠2.5，条件矛盾，题目无解。答案0.4错误，解析指出矛盾但未修正。,0.4,0.4 | 2/5,已知离散型随机变量X的分布列为：P(X=1)=0.2，P(X=2)=a，P(X=3)=0.3，P(X=4)=0.1。若E(X)=2.5，则a=______。
bnu-high-ds-v1-s5-423,S5,lower,fill-in,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,fail,blocker,high,pass,fail,fail,4/3,4/3,math_error|answer_mismatch|explanation_contradiction,,分布列求和得c=4/3，但答案误写为3/4，解析过程正确但结论矛盾，需修正答案为4/3。,3/4,3/4 | 0.75,"设随机变量 X 的分布列为 P(X=k)=c/k(k+1)，k=1,2,3，其中 c 为常数。则 c=______。"
bnu-high-ds-v1-s5-433,S5,lower,multiple-choice,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,blocker,high,fail,fail,fail,χ²=3.0，选项无匹配,χ²≈3.0，没有充分理由认为两者有关,math_error|bad_options|explanation_contradiction,,根据列联表计算χ²=3.0，小于3.841，应认为无关，但选项无3.0，且解析计算混乱，最终答案错误。,χ²≈4.08，有充分理由认为两者有关,χ²≈4.08，有充分理由认为两者有关,"某班主任调查了班级学生是否参加课外辅导与数学成绩是否优秀（85分及以上为优秀）的关系，得到如下2×2列联表：\n\n|           | 优秀 | 不优秀 | 总计 |\n|-----------|------|--------|------|\n| 参加辅导 | 18   | 12     | 30   |\n| 未参加   | 7    | 13     | 20   |\n| 总计     | 25   | 25     | 50   |\n\n若要判断参加课外辅导与数学成绩优秀是否有关，在显著性水平0.05下，下列结论正确的是（ ）\n（参考数据：χ²₀.₀₅(1)=3.841）"
bnu-high-ds-v1-s5-440,S5,lower,short-answer,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,warn,minor,high,pass,pass,weak,（1）y=5x+20；（2）b=5表示广告投入每增加1万元，销售额平均增加5万元；（3）预测销售额为65万元，预测可靠，因为9在样本范围内且线性关系强。,,explanation_contradiction,status_rationale_tension,解析中误写b=2.5后又纠正，但最终答案正确；解释部分存在计算草稿痕迹，但不影响最终结论，标记为weak。,（1）y = 5x + 20；（2）b=5表示广告投入每增加1万元，销售额平均增加5万元；（3）预测销售额为65万元，预测可靠，因为9在样本范围内且线性关系强。,（1）y = 5x + 20；（2）b=5表示广告投入每增加1万元，销售额平均增加5万元；（3）预测销售额为65万元，预测可靠，因为9在样本范围内且线性关系强。,"某企业为了研究广告投入（万元）与销售额（万元）的关系，收集了7个月的数据：\n广告投入：2, 3, 4, 5, 6, 7, 8\n销售额：30, 35, 40, 45, 50, 55, 60\n（1）求销售额关于广告投入的线性回归方程；\n（2）解释回归系数b的含义；\n（3）若下月广告投入为9万元，预测销售额，并讨论预测的可靠性。"
bnu-high-ds-v1-s5-444,S5,lower,fill-in,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,blocker,high,pass,fail,fail,4.80,4.80,math_error|answer_mismatch|explanation_contradiction,,独立计算χ²=4.80，但题目答案为6.06，解析中计算过程也得出4.80，答案与解析矛盾，且答案错误。,6.06,6.06,某学校对200名学生进行了一项关于是否参加社团与学业水平等级的调查，数据如下：参加社团且学业优秀的有45人，参加社团但学业一般的有55人，未参加社团但学业优秀的有30人，未参加社团且学业一般的有70人。根据这些数据，计算得到χ²≈______。（结果保留两位小数，参考公式：χ²=n(ad-bc)²/[(a+b)(c+d)(a+c)(b+d)]）
bnu-high-ds-v1-s5-445,S5,lower,multiple-choice,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,blocker,high,fail,fail,fail,,,missing_condition|unsolvable|explanation_contradiction,,题目未指定去掉哪个点，也未给出异常点的判断标准，无法唯一确定新相关系数；解析称“无明显异常点”与题干“去掉一个异常点”矛盾，且未提供计算过程，答案不可靠。,0.98,0.98,"已知两个变量x和y的成对数据如下：(1,2)，(2,3)，(3,5)，(4,6)，(5,8)。若去掉一个异常点后，重新计算相关系数，新相关系数最可能的值是："
bnu-high-ds-v1-s5-447,S5,lower,fill-in,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,blocker,high,pass,fail,fail,-71.5,-71.5,math_error|answer_mismatch|explanation_contradiction,,独立计算得截距a≈-71.5，与给定答案-22.1不符；解析中虽指出错误并给出-71.5，但最终答案仍为-22.1，自相矛盾。,-22.1,-22.1,"某研究小组记录了7天的最高气温x（℃）与某冷饮店的销售量y（杯），数据如下：x: 25, 28, 30, 32, 35, 36, 38；y: 120, 140, 155, 170, 190, 200, 215。计算得∑x_i=224，∑y_i=1190，∑x_i^2=7274，∑x_i y_i=38880。则y关于x的线性回归方程中截距a的值为______。（结果保留一位小数）"
bnu-high-ds-v1-s5-470,S5,lower,short-answer,Core,bnu-high-s5-统计案例,统计案例,选择性必修 第一册,统计案例,fail,major,high,pass,pass,fail,3.9,,explanation_contradiction,,题目可解，答案3.9正确，但解析中计算过程有误：∑xi²应为98.39，但实际计算得90.39，导致b值偏差，最终结果虽巧合一致，但解析步骤错误，与正确计算不符。,3.9,3.9 | 3.9万元,"某地区2015年至2020年的人均年收入（万元）与人均年消费支出（万元）的数据如下：\n\n年份：2015, 2016, 2017, 2018, 2019, 2020\n收入：3.2, 3.5, 3.8, 4.1, 4.5, 4.8\n支出：2.5, 2.7, 2.9, 3.1, 3.4, 3.6\n\n若2021年人均年收入预计为5.2万元，利用线性回归模型预测该年的人均年消费支出约为多少万元？（结果保留一位小数）"
