questionId,status,decision,reviewNotes,grade,family,needLevel,illustrationKind,priority,imagePath,promptZhHans,imageBriefZhHans
pep-primary-p2-l-fi-106,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-106.png,第106小组：把16个物品按每组3个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第106小组：把16个物品按每组3个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-107,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-107.png,第107小组：把31个物品按每组4个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第107小组：把31个物品按每组4个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-108,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-108.png,第108小组：把48个物品按每组5个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第108小组：把48个物品按每组5个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-109,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-109.png,第109小组：把25个物品按每组6个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第109小组：把25个物品按每组6个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-110,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-110.png,第110小组：把47个物品按每组7个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第110小组：把47个物品按每组7个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-111,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-111.png,第111小组：把71个物品按每组8个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第111小组：把71个物品按每组8个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-112,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-112.png,把7个模型平均按每组2个分组，结果怎样表示？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：把7个模型平均按每组2个分组，结果怎样表示？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-113,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-113.png,第113小组：把17个物品按每组3个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第113小组：把17个物品按每组3个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-114,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-114.png,第114小组：把30个物品按每组4个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第114小组：把30个物品按每组4个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-115,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-115.png,数学角有43个材料，每8个装一袋，可以装几袋，还剩几个？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：数学角有43个材料，每8个装一袋，可以装几袋，还剩几个？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-116,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-116.png,第116小组：把26个物品按每组6个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第116小组：把26个物品按每组6个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-117,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-117.png,第117小组：把47个物品按每组7个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第117小组：把47个物品按每组7个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-118,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-118.png,第118小组：把70个物品按每组8个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第118小组：把70个物品按每组8个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-119,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-119.png,第119小组：把7个物品按每组2个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第119小组：把7个物品按每组2个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-120,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-120.png,把68个模型平均按每组7个分组，结果怎样表示？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：把68个模型平均按每组7个分组，结果怎样表示？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-121,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-121.png,第121小组：把29个物品按每组4个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第121小组：把29个物品按每组4个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-122,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-122.png,第122小组：把47个物品按每组5个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第122小组：把47个物品按每组5个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-123,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-123.png,第123小组：把27个物品按每组6个分组，商和余数是多少？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：第123小组：把27个物品按每组6个分组，商和余数是多少？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p2-l-fi-124,missing,,,P2,division-remainder,recommended,sharing-groups,P2,candidates/P2/division-remainder/pep-primary-p2-l-fi-124.png,手工桌有17个材料，每2个装一袋，可以装几袋，还剩几个？,为人教版小学数学“表内除法与有余数除法”题目生成一张平均分/包含分/余数题目插图。题干：手工桌有17个材料，每2个装一袋，可以装几袋，还剩几个？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
