id,grade,topicId,type,difficulty,generatorFamily,generatorVariant,independentAnswer,storedAnswer,status,reviewReason,notes
pep-high-hybrid-v1-s5-s5-derivatives-sa-080,S5,pep-high-s5-derivatives,short-answer,Core,derivatives,tangent-slope,-4,-4,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-001,S6,pep-high-s6-counting,short-answer,Challenge,counting,binomial-coefficient,21,21,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-fi-002,S6,pep-high-s6-counting,fill-in,Core,counting,permutation-from-small-set,24,24,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-mc-003,S6,pep-high-s6-counting,multiple-choice,Exam,counting,combination-count,36,36,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-sa-004,S6,pep-high-s6-counting,short-answer,Foundation,counting,binomial-coefficient,10,10,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-fi-005,S6,pep-high-s6-counting,fill-in,Challenge,counting,permutation-from-small-set,24,24,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-mc-006,S6,pep-high-s6-counting,multiple-choice,Core,counting,combination-count,21,21,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-sa-007,S6,pep-high-s6-counting,short-answer,Exam,counting,binomial-coefficient,70,70,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-008,S6,pep-high-s6-counting,fill-in,Foundation,counting,permutation-from-small-set,24,24,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-mc-009,S6,pep-high-s6-counting,multiple-choice,Challenge,counting,combination-count,45,45,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-sa-010,S6,pep-high-s6-counting,short-answer,Core,counting,binomial-coefficient,20,20,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-011,S6,pep-high-s6-counting,fill-in,Exam,counting,permutation-from-small-set,24,24,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-mc-012,S6,pep-high-s6-counting,multiple-choice,Foundation,counting,combination-count,28,28,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-counting-sa-013,S6,pep-high-s6-counting,short-answer,Challenge,counting,binomial-coefficient,36,36,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-014,S6,pep-high-s6-counting,fill-in,Core,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-015,S6,pep-high-s6-counting,multiple-choice,Exam,counting,combination-count,15,15,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-016,S6,pep-high-s6-counting,short-answer,Foundation,counting,binomial-coefficient,7,7,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-017,S6,pep-high-s6-counting,fill-in,Challenge,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-018,S6,pep-high-s6-counting,multiple-choice,Core,counting,combination-count,36,36,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-019,S6,pep-high-s6-counting,short-answer,Exam,counting,binomial-coefficient,210,210,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-020,S6,pep-high-s6-counting,fill-in,Foundation,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-021,S6,pep-high-s6-counting,multiple-choice,Challenge,counting,combination-count,21,21,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-022,S6,pep-high-s6-counting,short-answer,Core,counting,binomial-coefficient,56,56,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-023,S6,pep-high-s6-counting,fill-in,Exam,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-024,S6,pep-high-s6-counting,multiple-choice,Foundation,counting,combination-count,45,45,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-025,S6,pep-high-s6-counting,short-answer,Challenge,counting,binomial-coefficient,15,15,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-026,S6,pep-high-s6-counting,fill-in,Core,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-027,S6,pep-high-s6-counting,multiple-choice,Exam,counting,combination-count,28,28,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-028,S6,pep-high-s6-counting,short-answer,Foundation,counting,binomial-coefficient,9,9,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-029,S6,pep-high-s6-counting,fill-in,Challenge,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-030,S6,pep-high-s6-counting,multiple-choice,Core,counting,combination-count,15,15,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-031,S6,pep-high-s6-counting,short-answer,Exam,counting,binomial-coefficient,35,35,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-032,S6,pep-high-s6-counting,fill-in,Foundation,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-033,S6,pep-high-s6-counting,multiple-choice,Challenge,counting,combination-count,36,36,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-034,S6,pep-high-s6-counting,short-answer,Core,counting,binomial-coefficient,120,120,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-035,S6,pep-high-s6-counting,fill-in,Exam,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-036,S6,pep-high-s6-counting,multiple-choice,Foundation,counting,combination-count,21,21,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-037,S6,pep-high-s6-counting,short-answer,Challenge,counting,binomial-coefficient,28,28,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-038,S6,pep-high-s6-counting,fill-in,Core,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-039,S6,pep-high-s6-counting,multiple-choice,Exam,counting,combination-count,45,45,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-040,S6,pep-high-s6-counting,short-answer,Foundation,counting,binomial-coefficient,6,6,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-041,S6,pep-high-s6-counting,fill-in,Challenge,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-042,S6,pep-high-s6-counting,multiple-choice,Core,counting,combination-count,28,28,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-043,S6,pep-high-s6-counting,short-answer,Exam,counting,binomial-coefficient,126,126,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-044,S6,pep-high-s6-counting,fill-in,Foundation,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-045,S6,pep-high-s6-counting,multiple-choice,Challenge,counting,combination-count,15,15,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-046,S6,pep-high-s6-counting,short-answer,Core,counting,binomial-coefficient,35,35,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-047,S6,pep-high-s6-counting,fill-in,Exam,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-048,S6,pep-high-s6-counting,multiple-choice,Foundation,counting,combination-count,36,36,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-049,S6,pep-high-s6-counting,short-answer,Challenge,counting,binomial-coefficient,45,45,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-fi-050,S6,pep-high-s6-counting,fill-in,Core,counting,permutation-from-small-set,24,24,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-mc-051,S6,pep-high-s6-counting,multiple-choice,Exam,counting,combination-count,21,21,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-052,S6,pep-high-s6-counting,short-answer,Foundation,counting,binomial-coefficient,8,8,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-053,S6,pep-high-s6-counting,short-answer,Challenge,counting,binomial-coefficient,36,36,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-054,S6,pep-high-s6-counting,short-answer,Core,counting,binomial-coefficient,120,120,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-055,S6,pep-high-s6-counting,short-answer,Exam,counting,binomial-coefficient,15,15,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-056,S6,pep-high-s6-counting,short-answer,Foundation,counting,binomial-coefficient,7,7,pass,,OK
pep-high-hybrid-v1-s6-s6-counting-sa-057,S6,pep-high-s6-counting,short-answer,Challenge,counting,binomial-coefficient,28,28,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-001,S6,pep-high-s6-random-variables,short-answer,Core,random-variables,two-point-expectation,3/2,3/2,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-002,S6,pep-high-s6-random-variables,fill-in,Exam,random-variables,binomial-variance,9/8,9/8,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-003,S6,pep-high-s6-random-variables,multiple-choice,Foundation,random-variables,binomial-expectation,7/4,7/4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-004,S6,pep-high-s6-random-variables,short-answer,Challenge,random-variables,two-point-expectation,3,3,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-005,S6,pep-high-s6-random-variables,fill-in,Core,random-variables,binomial-variance,3/4,3/4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-006,S6,pep-high-s6-random-variables,multiple-choice,Exam,random-variables,binomial-expectation,5/4,5/4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-007,S6,pep-high-s6-random-variables,short-answer,Foundation,random-variables,two-point-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-008,S6,pep-high-s6-random-variables,fill-in,Challenge,random-variables,binomial-variance,21/16,21/16,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-009,S6,pep-high-s6-random-variables,multiple-choice,Core,random-variables,binomial-expectation,2,2,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-010,S6,pep-high-s6-random-variables,short-answer,Exam,random-variables,two-point-expectation,3,3,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-011,S6,pep-high-s6-random-variables,fill-in,Foundation,random-variables,binomial-variance,15/16,15/16,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-012,S6,pep-high-s6-random-variables,multiple-choice,Challenge,random-variables,binomial-expectation,3/2,3/2,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-013,S6,pep-high-s6-random-variables,short-answer,Core,random-variables,two-point-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-014,S6,pep-high-s6-random-variables,fill-in,Exam,random-variables,binomial-variance,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-015,S6,pep-high-s6-random-variables,multiple-choice,Foundation,random-variables,binomial-expectation,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-016,S6,pep-high-s6-random-variables,short-answer,Challenge,random-variables,two-point-expectation,3,3,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-017,S6,pep-high-s6-random-variables,fill-in,Core,random-variables,binomial-variance,9/8,9/8,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-018,S6,pep-high-s6-random-variables,multiple-choice,Exam,random-variables,binomial-expectation,7/4,7/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-019,S6,pep-high-s6-random-variables,short-answer,Foundation,random-variables,two-point-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-020,S6,pep-high-s6-random-variables,fill-in,Challenge,random-variables,binomial-variance,3/4,3/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-021,S6,pep-high-s6-random-variables,multiple-choice,Core,random-variables,binomial-expectation,5/4,5/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-022,S6,pep-high-s6-random-variables,short-answer,Exam,random-variables,two-point-expectation,3,3,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-023,S6,pep-high-s6-random-variables,fill-in,Foundation,random-variables,binomial-variance,21/16,21/16,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-024,S6,pep-high-s6-random-variables,multiple-choice,Challenge,random-variables,binomial-expectation,2,2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-025,S6,pep-high-s6-random-variables,short-answer,Core,random-variables,two-point-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-026,S6,pep-high-s6-random-variables,fill-in,Exam,random-variables,binomial-variance,15/16,15/16,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-027,S6,pep-high-s6-random-variables,multiple-choice,Foundation,random-variables,binomial-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-028,S6,pep-high-s6-random-variables,short-answer,Challenge,random-variables,two-point-expectation,3,3,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-029,S6,pep-high-s6-random-variables,fill-in,Core,random-variables,binomial-variance,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-030,S6,pep-high-s6-random-variables,multiple-choice,Exam,random-variables,binomial-expectation,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-031,S6,pep-high-s6-random-variables,short-answer,Foundation,random-variables,two-point-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-032,S6,pep-high-s6-random-variables,fill-in,Challenge,random-variables,binomial-variance,9/8,9/8,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-033,S6,pep-high-s6-random-variables,multiple-choice,Core,random-variables,binomial-expectation,7/4,7/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-034,S6,pep-high-s6-random-variables,short-answer,Exam,random-variables,two-point-expectation,3,3,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-035,S6,pep-high-s6-random-variables,fill-in,Foundation,random-variables,binomial-variance,3/4,3/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-036,S6,pep-high-s6-random-variables,multiple-choice,Challenge,random-variables,binomial-expectation,5/4,5/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-037,S6,pep-high-s6-random-variables,short-answer,Core,random-variables,two-point-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-038,S6,pep-high-s6-random-variables,fill-in,Exam,random-variables,binomial-variance,21/16,21/16,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-039,S6,pep-high-s6-random-variables,multiple-choice,Foundation,random-variables,binomial-expectation,2,2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-040,S6,pep-high-s6-random-variables,short-answer,Challenge,random-variables,two-point-expectation,3,3,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-041,S6,pep-high-s6-random-variables,fill-in,Core,random-variables,binomial-variance,15/16,15/16,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-042,S6,pep-high-s6-random-variables,multiple-choice,Exam,random-variables,binomial-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-043,S6,pep-high-s6-random-variables,short-answer,Foundation,random-variables,two-point-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-044,S6,pep-high-s6-random-variables,fill-in,Challenge,random-variables,binomial-variance,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-045,S6,pep-high-s6-random-variables,multiple-choice,Core,random-variables,binomial-expectation,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-046,S6,pep-high-s6-random-variables,short-answer,Exam,random-variables,two-point-expectation,3,3,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-047,S6,pep-high-s6-random-variables,fill-in,Foundation,random-variables,binomial-variance,9/8,9/8,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-048,S6,pep-high-s6-random-variables,multiple-choice,Challenge,random-variables,binomial-expectation,7/4,7/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-049,S6,pep-high-s6-random-variables,short-answer,Core,random-variables,two-point-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-fi-050,S6,pep-high-s6-random-variables,fill-in,Exam,random-variables,binomial-variance,3/4,3/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-mc-051,S6,pep-high-s6-random-variables,multiple-choice,Foundation,random-variables,binomial-expectation,5/4,5/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-052,S6,pep-high-s6-random-variables,short-answer,Challenge,random-variables,two-point-expectation,3,3,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-053,S6,pep-high-s6-random-variables,short-answer,Core,random-variables,two-point-expectation,21/4,21/4,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-054,S6,pep-high-s6-random-variables,short-answer,Exam,random-variables,two-point-expectation,1/2,1/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-055,S6,pep-high-s6-random-variables,short-answer,Foundation,random-variables,two-point-expectation,3/2,3/2,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-056,S6,pep-high-s6-random-variables,short-answer,Challenge,random-variables,two-point-expectation,3,3,pass,,OK
pep-high-hybrid-v1-s6-s6-random-variables-sa-057,S6,pep-high-s6-random-variables,short-answer,Core,random-variables,two-point-expectation,5/4,5/4,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-001,S6,pep-high-s6-bivariate-data,short-answer,Exam,bivariate-data,regression-through-means,6,6,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-fi-002,S6,pep-high-s6-bivariate-data,fill-in,Foundation,bivariate-data,regression-residual,1,1,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-mc-003,S6,pep-high-s6-bivariate-data,multiple-choice,Challenge,bivariate-data,linear-regression-prediction,20,20,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-004,S6,pep-high-s6-bivariate-data,short-answer,Core,bivariate-data,regression-through-means,8,8,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-fi-005,S6,pep-high-s6-bivariate-data,fill-in,Exam,bivariate-data,regression-residual,1,1,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-mc-006,S6,pep-high-s6-bivariate-data,multiple-choice,Foundation,bivariate-data,linear-regression-prediction,9,9,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-007,S6,pep-high-s6-bivariate-data,short-answer,Challenge,bivariate-data,regression-through-means,13,13,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-fi-008,S6,pep-high-s6-bivariate-data,fill-in,Core,bivariate-data,regression-residual,1,1,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-mc-009,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,bivariate-data,linear-regression-prediction,9,9,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-010,S6,pep-high-s6-bivariate-data,short-answer,Foundation,bivariate-data,regression-through-means,21,21,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-fi-011,S6,pep-high-s6-bivariate-data,fill-in,Challenge,bivariate-data,regression-residual,1,1,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-mc-012,S6,pep-high-s6-bivariate-data,multiple-choice,Core,bivariate-data,linear-regression-prediction,4,4,pass,topic-balanced-s18-sample,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-013,S6,pep-high-s6-bivariate-data,short-answer,Exam,bivariate-data,regression-through-means,11,11,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-fi-014,S6,pep-high-s6-bivariate-data,fill-in,Foundation,bivariate-data,regression-residual,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-mc-015,S6,pep-high-s6-bivariate-data,multiple-choice,Challenge,bivariate-data,linear-regression-prediction,18,18,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-016,S6,pep-high-s6-bivariate-data,short-answer,Core,bivariate-data,regression-through-means,6,6,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-fi-017,S6,pep-high-s6-bivariate-data,fill-in,Exam,bivariate-data,regression-residual,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-mc-018,S6,pep-high-s6-bivariate-data,multiple-choice,Foundation,bivariate-data,linear-regression-prediction,7,7,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-019,S6,pep-high-s6-bivariate-data,short-answer,Challenge,bivariate-data,regression-through-means,18,18,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-fi-020,S6,pep-high-s6-bivariate-data,fill-in,Core,bivariate-data,regression-residual,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-mc-021,S6,pep-high-s6-bivariate-data,multiple-choice,Exam,bivariate-data,linear-regression-prediction,7,7,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-022,S6,pep-high-s6-bivariate-data,short-answer,Foundation,bivariate-data,regression-through-means,19,19,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-fi-023,S6,pep-high-s6-bivariate-data,fill-in,Challenge,bivariate-data,regression-residual,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-mc-024,S6,pep-high-s6-bivariate-data,multiple-choice,Core,bivariate-data,linear-regression-prediction,2,2,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-025,S6,pep-high-s6-bivariate-data,short-answer,Exam,bivariate-data,regression-through-means,9,9,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-fi-026,S6,pep-high-s6-bivariate-data,fill-in,Foundation,bivariate-data,regression-residual,1,1,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-mc-027,S6,pep-high-s6-bivariate-data,multiple-choice,Challenge,bivariate-data,linear-regression-prediction,23,23,pass,,OK
pep-high-hybrid-v1-s6-s6-bivariate-data-sa-028,S6,pep-high-s6-bivariate-data,short-answer,Core,bivariate-data,regression-through-means,4,4,pass,,OK
