"id","batch","grade","topicId","topicZhHans","type","difficulty","verdict","solvable","answerMatches","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","acceptedAnswers","answerCheckZhHans","recommendedActionZhHans","confidence","localValidationNotes","promptZhHans"
"pep-high-s5-rag3-mc-054","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (14-6)/(4-2) = 8/2 = 4","4","","标准答案为4，独立计算得4，匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 参数讨论 54（直线和圆的方程）：参数讨论选择题任务：求过 \((2,6)\) 与 \((4,14)\) 的直线斜率。"
"pep-high-s5-rag3-mc-055","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (14-4)/(2-0) = 10/2 = 5","5","","标准答案为5，独立计算得5，匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 反例判断 55（直线和圆的方程）：反例判断选择题任务：求过 \((0,4)\) 与 \((2,14)\) 的直线斜率。"
"pep-high-s5-rag3-mc-056","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (4-2)/(4-2) = 2/2 = 1","1","","标准答案为1，选项A为1，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 图像信息 56（直线和圆的方程）：图像信息选择题任务：求过 \((2,2)\) 与 \((4,4)\) 的直线斜率。"
"pep-high-s5-rag3-mc-057","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (10-6)/(2-0) = 4/2 = 2","2","","标准答案为2，选项A为2，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 建模情境 57（直线和圆的方程）：建模情境选择题任务：求过 \((0,6)\) 与 \((2,10)\) 的直线斜率。"
"pep-high-s5-rag3-mc-058","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (10-4)/(4-2) = 6/2 = 3","3","","标准答案为3，选项A为3，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 误区诊断 58（直线和圆的方程）：误区诊断选择题任务：求过 \((2,4)\) 与 \((4,10)\) 的直线斜率。"
"pep-high-s5-rag3-mc-059","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (10-2)/(2-0) = 8/2 = 4","4","","标准答案为4，选项A为4，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 综合拆步 59（直线和圆的方程）：综合拆步选择题任务：求过 \((0,2)\) 与 \((2,10)\) 的直线斜率。"
"pep-high-s5-rag3-mc-060","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (16-6)/(4-2) = 10/2 = 5","5","","标准答案为5，选项A为5，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 概念辨析 60（直线和圆的方程）：概念辨析选择题任务：求过 \((2,6)\) 与 \((4,16)\) 的直线斜率。"
"pep-high-s5-rag3-mc-061","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (6-4)/(2-0) = 2/2 = 1","1","","标准答案为1，选项A为1，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 参数讨论 61（直线和圆的方程）：参数讨论选择题任务：求过 \((0,4)\) 与 \((2,6)\) 的直线斜率。"
"pep-high-s5-rag3-mc-062","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (6-2)/(4-2) = 4/2 = 2","2","","标准答案为2，选项A为2，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 反例判断 62（直线和圆的方程）：反例判断选择题任务：求过 \((2,2)\) 与 \((4,6)\) 的直线斜率。"
"pep-high-s5-rag3-mc-063","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (12-6)/(2-0) = 6/2 = 3","3","","标准答案为3，选项A为3，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 图像信息 63（直线和圆的方程）：图像信息选择题任务：求过 \((0,6)\) 与 \((2,12)\) 的直线斜率。"
"pep-high-s5-rag3-mc-064","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (12-4)/(4-2) = 8/2 = 4","4","","标准答案为4，选项A为4，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 建模情境 64（直线和圆的方程）：建模情境选择题任务：求过 \((2,4)\) 与 \((4,12)\) 的直线斜率。"
"pep-high-s5-rag3-mc-065","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (12-2)/(2-0) = 10/2 = 5","5","","标准答案为5，选项A为5，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 误区诊断 65（直线和圆的方程）：误区诊断选择题任务：求过 \((0,2)\) 与 \((2,12)\) 的直线斜率。"
"pep-high-s5-rag3-mc-066","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (8-6)/(4-2) = 2/2 = 1","1","","标准答案为1，选项A为1，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 综合拆步 66（直线和圆的方程）：综合拆步选择题任务：求过 \((2,6)\) 与 \((4,8)\) 的直线斜率。"
"pep-high-s5-rag3-mc-067","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (8-4)/(2-0) = 4/2 = 2","2","","标准答案为2，选项A为2，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 概念辨析 67（直线和圆的方程）：概念辨析选择题任务：求过 \((0,4)\) 与 \((2,8)\) 的直线斜率。"
"pep-high-s5-rag3-mc-068","rag-v3","S5","pep-high-s5-lines-circles","直线和圆的方程","multiple-choice","Core","pass","true","true","none","","","斜率 = (8-2)/(4-2) = 6/2 = 3","3","","标准答案为3，选项A为3，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 参数讨论 68（直线和圆的方程）：参数讨论选择题任务：求过 \((2,2)\) 与 \((4,8)\) 的直线斜率。"
"pep-high-s5-rag3-mc-069","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","a^2=49, a=7, 长轴长=2a=14","14","","标准答案为14，选项A为14，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 反例判断 69（圆锥曲线的方程）：反例判断选择题任务：已知椭圆 \(\frac{x^2}{49}+\frac{y^2}{9}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-070","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","a^2=64, a=8, 长轴长=2a=16","16","","标准答案为16，选项A为16，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 图像信息 70（圆锥曲线的方程）：图像信息选择题任务：已知椭圆 \(\frac{x^2}{64}+\frac{y^2}{16}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-071","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","a^2=16, a=4, 长轴长=2a=8","8","","标准答案为8，选项A为8，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 建模情境 71（圆锥曲线的方程）：建模情境选择题任务：已知椭圆 \(\frac{x^2}{16}+\frac{y^2}{4}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-072","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","a^2=25, a=5, 长轴长=2a=10","10","","标准答案为10，选项A为10，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 误区诊断 72（圆锥曲线的方程）：误区诊断选择题任务：已知椭圆 \(\frac{x^2}{25}+\frac{y^2}{9}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-073","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","a^2=36, a=6, 长轴长=2a=12","12","","标准答案为12，选项A为12，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 综合拆步 73（圆锥曲线的方程）：综合拆步选择题任务：已知椭圆 \(\frac{x^2}{36}+\frac{y^2}{16}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-074","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","a^2=49, a=7, 长轴长=2a=14","14","","标准答案为14，选项A为14，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 概念辨析 74（圆锥曲线的方程）：概念辨析选择题任务：已知椭圆 \(\frac{x^2}{49}+\frac{y^2}{4}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-075","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","a^2=64, a=8, 长轴长=2a=16","16","","标准答案为16，选项A为16，唯一匹配。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 参数讨论 75（圆锥曲线的方程）：参数讨论选择题任务：已知椭圆 \(\frac{x^2}{64}+\frac{y^2}{9}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-076","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/16 + y^2/16 = 1，a^2 = 16，a = 4，长轴长 = 2a = 8。","8","","标准答案为 8，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 反例判断 76（圆锥曲线的方程）：反例判断选择题任务：已知椭圆 \(\frac{x^2}{16}+\frac{y^2}{16}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-077","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/25 + y^2/4 = 1，a^2 = 25，a = 5，长轴长 = 2a = 10。","10","","标准答案为 10，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 图像信息 77（圆锥曲线的方程）：图像信息选择题任务：已知椭圆 \(\frac{x^2}{25}+\frac{y^2}{4}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-078","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/36 + y^2/9 = 1，a^2 = 36，a = 6，长轴长 = 2a = 12。","12","","标准答案为 12，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 建模情境 78（圆锥曲线的方程）：建模情境选择题任务：已知椭圆 \(\frac{x^2}{36}+\frac{y^2}{9}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-079","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/49 + y^2/16 = 1，a^2 = 49，a = 7，长轴长 = 2a = 14。","14","","标准答案为 14，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 误区诊断 79（圆锥曲线的方程）：误区诊断选择题任务：已知椭圆 \(\frac{x^2}{49}+\frac{y^2}{16}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-080","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/64 + y^2/4 = 1，a^2 = 64，a = 8，长轴长 = 2a = 16。","16","","标准答案为 16，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 综合拆步 80（圆锥曲线的方程）：综合拆步选择题任务：已知椭圆 \(\frac{x^2}{64}+\frac{y^2}{4}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-081","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/16 + y^2/9 = 1，a^2 = 16，a = 4，长轴长 = 2a = 8。","8","","标准答案为 8，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 概念辨析 81（圆锥曲线的方程）：概念辨析选择题任务：已知椭圆 \(\frac{x^2}{16}+\frac{y^2}{9}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-082","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/25 + y^2/16 = 1，a^2 = 25，a = 5，长轴长 = 2a = 10。","10","","标准答案为 10，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 参数讨论 82（圆锥曲线的方程）：参数讨论选择题任务：已知椭圆 \(\frac{x^2}{25}+\frac{y^2}{16}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-083","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/36 + y^2/4 = 1，a^2 = 36，a = 6，长轴长 = 2a = 12。","12","","标准答案为 12，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 反例判断 83（圆锥曲线的方程）：反例判断选择题任务：已知椭圆 \(\frac{x^2}{36}+\frac{y^2}{4}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-084","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/49 + y^2/9 = 1，a^2 = 49，a = 7，长轴长 = 2a = 14。","14","","标准答案为 14，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 图像信息 84（圆锥曲线的方程）：图像信息选择题任务：已知椭圆 \(\frac{x^2}{49}+\frac{y^2}{9}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-085","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/64 + y^2/16 = 1，a^2 = 64，a = 8，长轴长 = 2a = 16。","16","","标准答案为 16，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 建模情境 85（圆锥曲线的方程）：建模情境选择题任务：已知椭圆 \(\frac{x^2}{64}+\frac{y^2}{16}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-086","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/16 + y^2/4 = 1，a^2 = 16，a = 4，长轴长 = 2a = 8。","8","","标准答案为 8，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 误区诊断 86（圆锥曲线的方程）：误区诊断选择题任务：已知椭圆 \(\frac{x^2}{16}+\frac{y^2}{4}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-087","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/25 + y^2/9 = 1，a^2 = 25，a = 5，长轴长 = 2a = 10。","10","","标准答案为 10，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 综合拆步 87（圆锥曲线的方程）：综合拆步选择题任务：已知椭圆 \(\frac{x^2}{25}+\frac{y^2}{9}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-088","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/36 + y^2/16 = 1，a^2 = 36，a = 6，长轴长 = 2a = 12。","12","","标准答案为 12，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 概念辨析 88（圆锥曲线的方程）：概念辨析选择题任务：已知椭圆 \(\frac{x^2}{36}+\frac{y^2}{16}=1\)，求长轴长。"
"pep-high-s5-rag3-mc-089","rag-v3","S5","pep-high-s5-conics","圆锥曲线的方程","multiple-choice","Exam","pass","true","true","none","","","椭圆方程为 x^2/49 + y^2/4 = 1，a^2 = 49，a = 7，长轴长 = 2a = 14。","14","","标准答案为 14，与独立答案一致。","无需修改；进入人工抽样复核即可。","high","","RAG-v3 参数讨论 89（圆锥曲线的方程）：参数讨论选择题任务：已知椭圆 \(\frac{x^2}{49}+\frac{y^2}{4}=1\)，求长轴长。"
