id,grade,semester,type,difficulty,topicId,unitTitle,solvable,answerMatches,severity,issueTags,correctAnswer,rationale,answer,acceptedAnswers,optionsZhHans,promptZhHans
bnu-primary-ds-v1-p4-242,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-math-play-review,数学好玩及整理复习,yes,yes,none,,,题目完整，选项描述清晰，答案正确。,小红：先煎第一张和第二张的正面2分钟，取出第二张，放入第三张，煎第一张的反面和第三张的正面2分钟，此时第一张煎好，再煎第二张的反面和第三张的反面2分钟，一共6分钟。,小红：先煎第一张和第二张的正面2分钟，取出第二张，放入第三张，煎第一张的反面和第三张的正面2分钟，此时第一张煎好，再煎第二张的反面和第三张的反面2分钟，一共6分钟。,小明：先煎两张饼的正面2分钟，再煎这两张饼的反面2分钟，最后煎第三张饼的两面共4分钟，一共8分钟。|小红：先煎第一张和第二张的正面2分钟，取出第二张，放入第三张，煎第一张的反面和第三张的正面2分钟，此时第一张煎好，再煎第二张的反面和第三张的反面2分钟，一共6分钟。|小刚：每次煎一张饼的两面，每张4分钟，三张共12分钟。|小丽：先煎两张饼的一面2分钟，取出其中一张，放入第三张，煎2分钟，再煎取出的那张和第三张的另一面2分钟，一共6分钟，但顺序不对。,在整理“数学好玩”中的优化问题时，老师出了这样一道题：妈妈用平底锅煎饼，每次只能放2张饼，煎一面需要2分钟，两面都要煎。煎3张饼最少需要几分钟？下面哪位同学的想法是正确的？
bnu-primary-ds-v1-p4-243,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-math-play-review,数学好玩及整理复习,yes,yes,none,,,题目完整，选项明确，答案正确。,方程一定是等式，但等式不一定是方程。,方程一定是等式，但等式不一定是方程。,含有未知数的式子叫做方程。|等式一定是方程。|方程一定是等式，但等式不一定是方程。|x=0不是方程。,在总复习中，老师让同学们整理方程的知识。下面关于方程的说法，哪一个是正确的？
bnu-primary-ds-v1-p4-244,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-math-play-review,数学好玩及整理复习,yes,yes,none,,,题目完整，选项明确，答案正确。,5 - 1.26 = 3.74,5 - 1.26 = 3.74,3.6 + 2.48 = 5.98|5 - 1.26 = 3.74|12.3 + 7 = 12.37|8.4 - 3.15 = 5.35,在整理小数加减法时，小马虎做了几道题。下面哪一道题的计算是正确的？
bnu-primary-ds-v1-p4-245,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-math-play-review,数学好玩及整理复习,yes,yes,none,,,题目完整，选项描述清晰，答案正确。,第一层摆2个正方体成一行，第二层在左边上方摆1个，第三层在右边上方摆1个。,第一层摆2个正方体成一行，第二层在左边上方摆1个，第三层在右边上方摆1个。,第一层摆3个正方体成一行，第二层在中间上方摆1个。|第一层摆2个正方体成一行，第二层在左边上方摆1个，第三层在右边上方摆1个。|第一层摆2个正方体成一行，第二层在左边上方摆1个，第三层在左边上方再摆1个。|第一层摆2个正方体成一行，第二层在右边上方摆1个，第三层在右边上方再摆1个。,在整理观察物体的知识时，老师给出一个由4个同样的小正方体搭成的立体图形，从正面看到的形状是“田”字形（上下两行，每行两个正方形），从左面看到的形状是“日”字形（上下两行，上行一个正方形，下行两个正方形）。这个立体图形是下面哪一种搭法？
bnu-primary-ds-v1-p4-246,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-math-play-review,数学好玩及整理复习,yes,yes,none,,,题目完整，选项明确，答案正确。,无数个,无数个,0个|1个|9个|无数个,在整理小数比较时，老师出了这样一道题：大于0.5而小于0.6的小数有多少个？下面哪个答案是正确的？
bnu-primary-ds-v1-p4-247,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-math-play-review,数学好玩及整理复习,yes,yes,none,,,题目完整，选项明确，答案正确。,正五边形,正五边形,正方形|正六边形|正五边形|平行四边形,在“数学好玩”的密铺活动中，下面哪种图形不能单独密铺整个平面？
bnu-primary-ds-v1-p4-248,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-math-play-review,数学好玩及整理复习,yes,yes,none,,,题目完整，选项明确，答案正确。,解：设科技书有x本，则故事书有3x本。方程：x+3x=360,解：设科技书有x本，则故事书有3x本。方程：x+3x=360,解：设科技书有x本，则故事书有3x本。方程：x+3x=360|解：设故事书有x本，则科技书有3x本。方程：x+3x=360|解：设科技书有x本，则故事书有(360-x)本。方程：360-x=3x|解：设故事书有x本，则科技书有(360-x)本。方程：x=3(360-x),在整理方程解决问题时，老师出了一道题：学校图书馆有故事书和科技书共360本，故事书的本数是科技书的3倍。故事书有多少本？下面哪个方程是正确的？
bnu-primary-ds-v1-p4-249,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-math-play-review,数学好玩及整理复习,yes,yes,none,,,题目完整，选项明确，答案正确。,计算正确，没有错误。,计算正确，没有错误。,小数点没有对齐。|忘记进位。|把加法看成了减法。|计算正确，没有错误。,在整理小数加减法的错题时，小马虎计算“4.25 + 1.7”时得到了5.95。他可能犯了什么错误？
bnu-primary-ds-v1-p4-250,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-math-play-review,数学好玩及整理复习,yes,yes,none,,,题目完整，选项明确，答案正确。,等边三角形一定是锐角三角形。,等边三角形一定是锐角三角形。,有一个角是锐角的三角形一定是锐角三角形。|等边三角形一定是锐角三角形。|直角三角形只有一条高。|钝角三角形的三个角都是钝角。,在总复习中，老师让同学们整理三角形分类的知识。下面哪种说法是正确的？
bnu-primary-ds-v1-p5-001,P5,upper,multiple-choice,Core,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，选项明确，答案正确。,16 ÷ 2.5 = 6.4（元）,16 ÷ 2.5 = 6.4（元）,16 ÷ 2.5 = 6.4（元）|2.5 ÷ 16 = 0.15625（元）|16 × 2.5 = 40（元）|16 ÷ 2.5 ≈ 6.4（元）,妈妈买了2.5千克苹果，花了16元。每千克苹果多少元？下面列式正确的是（ ）。
bnu-primary-ds-v1-p5-002,P5,upper,fill-in,Foundation,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,"10,9","10,9|10，9",,计算3.6÷0.4时，把3.6和0.4同时乘（ ），变成36÷4再计算，商是（ ）。
bnu-primary-ds-v1-p5-003,P5,upper,short-answer,Challenge,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,6段，还剩1.3米,"6段，还剩1.3米|6段,还剩1.3米|6段 还剩1.3米",,一根绳子长14.5米，每2.2米剪成一段，最多可以剪成几段？还剩多少米？
bnu-primary-ds-v1-p5-004,P5,upper,multiple-choice,Exam,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，选项明确，答案正确。,5.6÷0.07,5.6÷0.07,5.6÷0.7|5.6÷0.07|5.6÷7|5.6÷70,下面算式中，商最大的是（ ）。
bnu-primary-ds-v1-p5-005,P5,upper,fill-in,Core,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,"两,两","两,两|两，两|2,2|2，2",,在计算4.56÷0.15时，先移动除数的小数点，使它变成整数，除数的小数点向右移动了（ ）位，被除数的小数点也要向右移动（ ）位。
bnu-primary-ds-v1-p5-006,P5,upper,short-answer,Foundation,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,大,大,,小明在计算一道小数除法时，把被除数17.5错看成了175，得到的商比正确的商（ ）。（填“大”或“小”）
bnu-primary-ds-v1-p5-007,P5,upper,multiple-choice,Challenge,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，选项明确，答案正确。,3.6÷0.9,3.6÷0.9,3.6÷1.2|3.6÷0.9|3.6÷1|3.6÷1.5,下面算式中，得数最大的是（ ）。
bnu-primary-ds-v1-p5-008,P5,upper,fill-in,Exam,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,80,80,,两个数的商是0.8，如果被除数扩大到原来的10倍，除数缩小到原来的十分之一，那么商是（ ）。
bnu-primary-ds-v1-p5-009,P5,upper,short-answer,Core,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,0.085升，85升,"0.085升，85升|0.085升,85升|0.085升 85升",,一辆汽车行驶100千米需要8.5升汽油。照这样计算，行驶1千米需要多少升汽油？行驶1000千米呢？
bnu-primary-ds-v1-p5-010,P5,upper,multiple-choice,Foundation,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，选项明确，答案正确。,2÷3,2÷3,1÷4|2÷3|3÷5|4÷8,下面算式中，商是循环小数的是（ ）。
bnu-primary-ds-v1-p5-011,P5,upper,fill-in,Challenge,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,18.0,18.0|18,,小明在计算一道小数除法时，把被除数 12.6 的小数点向右移动了一位，除数 0.7 的小数点也向右移动了一位，得到的结果是 18。他检查后发现，正确的商应该是一个循环小数。请写出这个循环小数的简便记法。
bnu-primary-ds-v1-p5-012,P5,upper,short-answer,Exam,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,6.2,6.2|6.2元,,妈妈买了 2.5 千克苹果，付了 20 元，找回 4.5 元。每千克苹果多少元？请列竖式计算，并说明你如何用估算检验结果是否合理。
bnu-primary-ds-v1-p5-013,P5,upper,multiple-choice,Core,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，选项明确，答案正确。,2.3 ÷ 0.6,2.3 ÷ 0.6,3.6 ÷ 0.9|1.2 ÷ 0.8|5.5 ÷ 1.1|2.3 ÷ 0.6,下面哪个算式的商是循环小数？
bnu-primary-ds-v1-p5-014,P5,upper,fill-in,Foundation,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,10,10,,计算 7.2 ÷ 0.9 时，可以把被除数和除数同时乘 ___，转化成 72 ÷ 9 来计算。
bnu-primary-ds-v1-p5-015,P5,upper,short-answer,Challenge,bnu-primary-p5-upper-decimal-division,小数除法,yes,yes,none,,,题目完整，答案正确。,19段，还剩0.3米,"19段，还剩0.3米|19段还剩0.3米|19段,还剩0.3米",,一根绳子长 34.5 米，每 1.8 米剪成一段，最多可以剪成多少段？还剩多少米？请写出计算过程并验算。
bnu-primary-ds-v1-p5-016,P5,upper,multiple-choice,Exam,bnu-primary-p5-upper-symmetry-translation,轴对称和平移,yes,yes,none,,,题目完整，选项明确，答案正确。,平移后图形的位置变了，但方向不变,平移后图形的位置变了，但方向不变,平移后图形的大小和形状都变了|平移时图形上每个点移动的距离可能不同|平移后图形的位置变了，但方向不变|平移就是绕着一点转动,下面关于平移的说法，哪一个是正确的？
bnu-primary-ds-v1-p5-017,P5,upper,fill-in,Core,bnu-primary-p5-upper-symmetry-translation,轴对称和平移,yes,yes,none,,,题目完整，答案正确。,6,6,,"一个三角形在方格纸上，三个顶点分别是 A(2,3)、B(4,5)、C(6,3)。它关于直线 x=4 对称的图形，顶点 A 的对应点 A' 的坐标是 (___ , 3)。"
bnu-primary-ds-v1-p5-018,P5,upper,short-answer,Foundation,bnu-primary-p5-upper-symmetry-translation,轴对称和平移,yes,yes,none,,,题目完整，答案正确。,"(6,1)、(8,1)、(9,3)、(7,3)","(6,1)、(8,1)、(9,3)、(7,3)|（6，1）、（8，1）、（9，3）、（7，3）|(6,1) (8,1) (9,3) (7,3)",,"在方格纸上，有一个四边形，四个顶点分别是 (1,1)、(3,1)、(4,3)、(2,3)。请画出这个四边形，并写出它向右平移 5 格后的四个顶点坐标。"
bnu-primary-ds-v1-p5-019,P5,upper,multiple-choice,Challenge,bnu-primary-p5-upper-symmetry-translation,轴对称和平移,yes,yes,none,,,题目完整，选项明确，答案正确。,图案的形状和大小不变,图案的形状和大小不变,图案的形状和大小不变|图案一定变大|图案一定旋转了90°|图案的边数会减少,一个图案先向右平移3格，再向上平移2格。下面说法正确的是哪一项？
bnu-primary-ds-v1-p5-020,P5,upper,fill-in,Exam,bnu-primary-p5-upper-symmetry-translation,轴对称和平移,yes,yes,none,,,题目完整，答案正确。,"7,3","7,3|（7，3）",,"一个图形先向右平移 4 格，再向下平移 2 格后，某个顶点从 (3,5) 移动到了 (7,3)。如果这个图形先向下平移 2 格，再向右平移 4 格，这个顶点会移动到 (___ , ___)。"
bnu-primary-ds-v1-p5-021,P5,upper,short-answer,Core,bnu-primary-p5-upper-symmetry-translation,轴对称和平移,yes,yes,none,,,题目完整，答案正确。,"A'(5,5)","A'(5,5)|(5,5)",,"在方格纸上，有一个三角形ABC，顶点A在(3,5)，B在(1,1)，C在(5,1)。画出这个三角形关于直线x=4的轴对称图形，并写出对称后顶点A'的坐标。"
bnu-primary-ds-v1-p5-022,P5,upper,multiple-choice,Foundation,bnu-primary-p5-upper-symmetry-translation,轴对称和平移,yes,yes,none,,,选项明确，答案正确。,平移后图形的大小和方向都不变。,平移后图形的大小和方向都不变。,平移后图形的大小不变，方向可能改变。|平移后图形的大小和方向都不变。|平移后图形的大小不变，但形状可能改变。|平移后图形的位置不变，大小和方向改变。,一个图形先向右平移5格，再向下平移3格。下面哪种说法是正确的？
