id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
hjb-primary-ds-v1-p4-199,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-line-statistics,统计,pass,none,,,6月气温最高，选项C正确，其他选项错误。,6月气温最高，所以6月最热,小丁丁记录了某地连续6个月每月1日的平均气温，并画成折线统计图。横轴是月份（1月到6月），纵轴是气温（单位：℃）。数据点：1月2℃，2月5℃，3月9℃，4月14℃，5月19℃，6月24℃。下列说法正确的是（ ）。
hjb-primary-ds-v1-p4-200,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-line-statistics,统计,pass,none,,,10页到9页减少，答案正确。,减少,小巧记录了自己连续4天每天阅读课外书的页数，并画成折线统计图。横轴是第1天到第4天，纵轴是页数（单位：页）。数据点：第1天8页，第2天10页，第3天9页，第4天12页。从第2天到第3天，阅读页数______了。（填“增加”或“减少”）
hjb-primary-ds-v1-p4-201,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-line-statistics,统计,pass,none,,,温差总体增大，上升速度加快，选项A正确。,从1月到6月，气温一直在上升，且上升速度越来越快。,下面是某城市2023年1月至6月每月平均气温的折线统计图数据：1月5℃，2月8℃，3月12℃，4月18℃，5月23℃，6月28℃。根据这些数据，以下哪个趋势描述是正确的？
hjb-primary-ds-v1-p4-202,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-line-statistics,统计,pass,none,,,第3到4天上升4℃最大，答案正确。,"3,4",小丁记录了连续5天每天上午8时的室外温度，并绘制成折线统计图。数据如下：第1天12℃，第2天15℃，第3天14℃，第4天18℃，第5天20℃。请填空：温度上升最快的是从第____天到第____天。
hjb-primary-ds-v1-p4-203,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-line-statistics,统计,pass,none,,,总体上升，3月下降，选项B正确。,销售额总体呈上升趋势，但3月略有下降。,某商店上半年各月销售额如下：1月10万元，2月12万元，3月11万元，4月15万元，5月18万元，6月20万元。根据这些数据绘制的折线统计图，以下哪个结论是正确的？
hjb-primary-ds-v1-p4-204,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-line-statistics,统计,pass,none,,,每格2厘米合适，答案合理。,2,根据下面的数据，在绘制折线统计图时，纵轴每格表示多少比较合适？数据：某学生1~6年级身高分别为120cm、126cm、132cm、138cm、145cm、152cm。请填空：纵轴每格可以表示____厘米。
hjb-primary-ds-v1-p4-205,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-line-statistics,统计,pass,none,,,数据与选项一致，最高气温周五28℃，趋势先升后降，答案正确。,这一周气温先上升后下降，最高气温出现在周五。,下面是某城市一周内每天最高气温的折线统计图数据：周一22℃，周二24℃，周三23℃，周四26℃，周五28℃，周六27℃，周日25℃。根据这些数据，以下哪个说法是正确的？
hjb-primary-ds-v1-p4-206,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-line-statistics,统计,pass,none,,,表格数据清晰，周五气温18℃，答案与acceptedAnswers匹配。,18,"下表记录了学校气象小组一周内每天下午2时的气温。\n\n| 星期 | 一 | 二 | 三 | 四 | 五 | 六 | 日 |\n|------|----|----|----|----|----|----|----|\n| 气温（℃） | 12 | 14 | 13 | 16 | 18 | 17 | 15 |\n\n根据表中数据，在折线统计图中，表示星期五气温的点应该画在横轴“五”的上方，纵轴对应（    ）℃的位置。"
hjb-primary-ds-v1-p4-207,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,选项C正确，垂直定义是相交成直角，其他选项均有错误，解释合理。,C. 两条直线互相垂直，它们一定相交成直角。,"下面哪句话是正确的？\nA. 两条直线相交，它们一定互相垂直。\nB. 在同一平面内，不相交的两条直线叫做平行线。\nC. 两条直线互相垂直，它们一定相交成直角。\nD. 两条直线互相平行，它们一定长度相等。"
hjb-primary-ds-v1-p4-208,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,画垂线需用直角边，答案“直角”或“直角边”均可，符合操作。,直角,用三角尺画一条直线L的垂线时，应该把三角尺的一条（    ）边与直线L重合，然后沿另一条直角边画线。
hjb-primary-ds-v1-p4-209,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,平行线特征为距离处处相等，选项B正确，其他选项为相交或重合。,B. 两条直线之间的距离处处相等。,"下面哪组直线是互相平行的？\nA. 两条直线相交成60°角。\nB. 两条直线之间的距离处处相等。\nC. 两条直线相交成90°角。\nD. 两条直线有无数个交点。"
hjb-primary-ds-v1-p4-210,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,垂直于同一直线的两直线平行，答案“平行”或“互相平行”正确。,平行,在同一平面内，如果直线a垂直于直线b，直线b垂直于直线c，那么直线a和直线c互相（    ）。
hjb-primary-ds-v1-p4-211,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,垂直需90°角，选项B正确，其他角度或不相交均不符合。,B,"下面哪组直线互相垂直？\nA. 两条直线相交成85°角\nB. 两条直线相交成90°角\nC. 两条直线相交成95°角\nD. 两条直线没有交点"
hjb-primary-ds-v1-p4-212,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,答案描述画垂线操作正确，acceptedAnswers覆盖多种表述。,一条直角边与直线L重合，另一条直角边紧贴直线L,用三角尺画一条直线L的垂线时，三角尺的直角边应该与直线L怎样放置？
hjb-primary-ds-v1-p4-213,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,过直线外一点只能画一条垂线，选项D正确，其他选项均有误。,D,"下面哪句话是正确的？\nA. 两条直线不相交就一定平行\nB. 两条直线相交就一定垂直\nC. 过直线外一点可以画无数条已知直线的平行线\nD. 过直线外一点只能画一条已知直线的垂线"
hjb-primary-ds-v1-p4-214,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,垂直于同一直线的两直线平行，答案“互相平行”或“平行”正确。,互相平行,在同一平面内，如果直线a与直线b互相垂直，直线b与直线c互相垂直，那么直线a与直线c的位置关系是______。
hjb-primary-ds-v1-p4-215,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,画平行线第一步用三角尺直角边贴住直尺，选项A正确。,A,"用三角尺和直尺画平行线时，第一步应该做什么？\nA. 用三角尺的一条直角边贴住直尺\nB. 用三角尺画一条直线\nC. 用直尺画一条直线\nD. 把三角尺和直尺分开"
hjb-primary-ds-v1-p4-216,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,垂直定义，答案“垂直”正确。,垂直,在同一平面内，如果两条直线相交成直角，就说这两条直线互相______。
hjb-primary-ds-v1-p4-217,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,平行线定义是不相交，选项“无论怎么延长都不相交”正确。,两条直线无论怎么延长都不相交,下面哪组直线是互相平行的？
hjb-primary-ds-v1-p4-218,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,画垂线需重合，答案“重合”正确。,重合,用三角尺画垂线时，需要将三角尺的一条直角边与已知直线______。
hjb-primary-ds-v1-p4-219,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,垂直定义是相交成直角，选项正确，其他选项均有错误。,互相垂直的两条直线一定相交成直角,下面说法正确的是哪一个？
hjb-primary-ds-v1-p4-220,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,过直线外一点只能画一条平行线，答案“一”或“1”正确。,一,在同一平面内，过直线外一点可以画______条直线与已知直线平行。
hjb-primary-ds-v1-p4-221,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,垂直定义是相交成直角，选项正确，其他选项混淆概念。,两条直线相交成直角时，这两条直线互相垂直。,下面哪句话正确描述了“垂直”？（    ）
hjb-primary-ds-v1-p4-222,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,平行线定义，答案“平行线”正确。,平行线,在同一平面内，不相交的两条直线叫做（    ）。
hjb-primary-ds-v1-p4-223,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,题目正确，选项清晰，答案唯一，解释合理。,把三角尺的一条直角边与已知直线重合，沿另一条直角边画线。,用三角尺画垂线时，下面哪种做法是正确的？（    ）
hjb-primary-ds-v1-p4-224,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,题目正确，答案唯一，解释合理。,直尺,过直线外一点画已知直线的平行线，一般需要用到（    ）和三角尺。
hjb-primary-ds-v1-p4-225,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,题目正确，选项清晰，答案唯一，解释合理。,两条直线无论怎样延长都不相交。,下面哪组直线是互相平行的？（    ）
hjb-primary-ds-v1-p4-226,P4,lower,fill-in,Foundation,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,题目正确，答案唯一，解释合理。,竖直，垂直,"在方格纸上，有一条直线经过点A(2,1)和点B(2,5)。小明说：“这条直线是竖直的。”小丽说：“这条直线与水平方向互相垂直。”你认为谁说得对？为什么？请填空：这条直线是______的，它与水平方向互相______。"
hjb-primary-ds-v1-p4-227,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,题目正确，选项清晰，答案唯一，解释合理。,让三角尺的直角边对齐已知直线，沿另一条直角边画线,用三角尺画一条直线，使它和已知直线互相垂直。下面哪一项是画图时必须做到的？
hjb-primary-ds-v1-p4-228,P4,lower,fill-in,Core,hjb-primary-p4-lower-vertical-parallel-lines,几何小实践,pass,none,,,题目正确，答案唯一，解释合理。,垂直,在同一平面内，有两条直线a和b。已知直线a与直线b互相垂直，且直线b与直线c互相平行。那么直线a与直线c的位置关系是什么？请填写“垂直”或“平行”。
hjb-primary-ds-v1-p4-229,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-review-integration,四年级下册整理与提高,pass,none,,,题目正确，选项清晰，答案唯一，解释合理。,小丁说：0.5就是十分之五，也就是一半。,在数学整理课上，老师让同学们用不同方式表示“0.5”。下面哪位同学的说法是正确的？
hjb-primary-ds-v1-p4-230,P4,lower,fill-in,Core,hjb-primary-p4-lower-review-integration,四年级下册整理与提高,pass,none,,,题目正确，答案唯一，解释合理。,3.1；平行；3月到4月,"小雅在整理本学期数学知识时，需要完成以下任务：\n1. 将小数 3.148 用“五舍六入”法保留一位小数，结果是（ ）。\n2. 在同一平面内，如果直线 a 垂直于直线 b，直线 b 垂直于直线 c，那么直线 a 与直线 c 的位置关系是（ ）。\n3. 观察下面折线统计图描述的数据：某城市2024年1月至6月的月平均气温分别为5℃、8℃、14℃、21℃、25℃、28℃。从几月到几月气温上升最快？答：（ ）月到（ ）月。\n请按顺序填写三个答案，用中文分号“；”隔开。"
hjb-primary-ds-v1-p4-231,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-review-integration,四年级下册整理与提高,pass,none,,,题目正确，选项清晰，答案唯一，解释合理。,7.77,在计算一道小数加法时，小马虎把其中一个加数3.68看成了3.86，得到的和是7.95。正确的和应该是多少？
hjb-primary-ds-v1-p4-232,P4,lower,fill-in,Core,hjb-primary-p4-lower-review-integration,四年级下册整理与提高,pass,none,,,题目正确，答案唯一，解释合理。,4.60,把4.596精确到百分位，得到的近似数是______。
hjb-primary-ds-v1-p4-233,P4,lower,multiple-choice,Core,hjb-primary-p4-lower-review-integration,四年级下册整理与提高,pass,none,,,题目正确，选项清晰，答案唯一，解释合理。,B,下面哪一组中的两条直线是互相垂直的？选项A：直线a和直线b相交成85°角；选项B：直线c和直线d相交成90°角；选项C：直线e和直线f相交成95°角；选项D：直线g和直线h没有相交。
hjb-primary-ds-v1-p4-234,P4,lower,fill-in,Core,hjb-primary-p4-lower-review-integration,四年级下册整理与提高,pass,none,,,题目正确，答案唯一，解释合理。,"(5,8)","小丁丁站在点(3,5)处，他先向东走2格，再向北走3格，最后到达点______。"
