"reviewReason","questionId","grade","semester","type","difficulty","status","solverMethod","independentAnswer","storedAnswer","acceptedAnswers","notes","promptZhHans"
"required-solver-gap","pep-primary-p6-lower-006","P6","lower","short-answer","Foundation","solver-gap","","","48","48 | 48立方厘米","solver:no deterministic solver matched this free-form item","用一根长48厘米的铁丝焊接成一个长方体框架，长、宽、高的比是3:2:1。这个长方体的体积是多少立方厘米？"
"required-solver-gap","pep-primary-p6-lower-007","P6","lower","multiple-choice","Challenge","solver-gap","","","100","100","solver:no deterministic solver matched this free-form item","某商店将一件商品按进价提高40%后标价，再打八折出售，结果每件仍获利12元。这件商品的进价是多少元？"
"required-solver-gap","pep-primary-p6-lower-008","P6","lower","fill-in","Exam","solver-gap","","","24","24 | 24吨","solver:no deterministic solver matched this free-form item","一个圆锥形沙堆，底面周长为18.84米，高为1.5米。如果每立方米沙重1.7吨，这堆沙大约重多少吨？（π取3.14，结果保留整数）"
"required-solver-gap","pep-primary-p6-lower-009","P6","lower","short-answer","Core","solver-gap","","","成正比例，因为水流量与时间的比值一定（5升/分钟）。","成正比例，因为水流量与时间的比值一定（5升/分钟）。 | 成正比例，因为比值一定 | 成正比例","solver:no deterministic solver matched this free-form item","下表记录了某水管放水时，水流量与时间的关系。水流量和时间是否成正比例？请说明理由。\n时间（分钟）: 2, 4, 6, 8\n水流量（升）: 10, 20, 30, 40"
"required-solver-gap","pep-primary-p6-lower-010","P6","lower","multiple-choice","Foundation","solver-gap","","","4","4","solver:no deterministic solver matched this free-form item","把15个苹果分给4个小朋友，总有一个小朋友至少分到几个苹果？"
"required-solver-gap","pep-primary-p6-lower-011","P6","lower","fill-in","Challenge","solver-gap","","","8","8 | 8.0","solver:no deterministic solver matched this free-form item","在比例里，两个外项的积是最小的合数，一个内项是0.5，另一个内项是（    ）。"
"required-solver-gap","pep-primary-p6-lower-012","P6","lower","short-answer","Exam","solver-gap","","","至少需要88平方分米铁皮，最多能装水62.8千克","至少需要88平方分米铁皮，最多能装水62.8千克 | 88平方分米，62.8千克 | 88, 62.8 | 铁皮88平方分米，水62.8千克","solver:no deterministic solver matched this free-form item","一个圆柱形水桶，底面半径是2分米，高是5分米。现在要用铁皮制作这个水桶（有盖），至少需要多少平方分米的铁皮？（结果保留整数）如果每升水重1千克，这个水桶最多能装水多少千克？"
"required-solver-gap","pep-primary-p6-lower-013","P6","lower","multiple-choice","Core","solver-gap","","","甲地比乙地冷","甲地比乙地冷","solver:no deterministic solver matched this free-form item","某天，甲地最高气温是-3℃，乙地最高气温是2℃，丙地最高气温是-5℃。下列说法正确的是（    ）。"
"required-solver-gap","pep-primary-p6-lower-015","P6","lower","short-answer","Challenge","solver-gap","","","3小时","3小时 | 3 | 3个小时","solver:no deterministic solver matched this free-form item","在比例尺为1:5000000的地图上，量得A、B两城的距离为3.6厘米。一辆汽车以每小时60千米的速度从A城开往B城，需要多少小时才能到达？"
"required-solver-gap","pep-primary-p6-lower-016","P6","lower","multiple-choice","Exam","solver-gap","","","4个","4个","solver:no deterministic solver matched this free-form item","一个袋子里有红、黄、蓝三种颜色的球各5个（除颜色外完全相同）。至少要摸出多少个球，才能保证摸到2个颜色相同的球？"
"required-solver-gap","pep-primary-p6-lower-017","P6","lower","fill-in","Core","solver-gap","","","20, 24","20, 24 | 20人，24人 | 20和24","solver:no deterministic solver matched this free-form item","某班学生人数在40到50之间，男生人数与女生人数的比是5:6。这个班男生有（    ）人，女生有（    ）人。"
"required-solver-gap","pep-primary-p6-lower-018","P6","lower","short-answer","Foundation","solver-gap","","","（1）成正比例，因为铺地面积÷地砖块数=每块地砖的面积（一定）。（2）不成正比例，因为身高和体重的比值不一定。","（1）成正比例，因为铺地面积÷地砖块数=每块地砖的面积（一定）。（2）不成正比例，因为身高和体重的比值不一定。 | （1）是正比例，理由：铺地面积/块数=每块面积（定值）。（2）不是正比例，理由：身高和体重没有固定的比值。","solver:no deterministic solver matched this free-form item","判断下面各题中的两种量是否成正比例关系，并说明理由。\n（1）每块地砖的面积一定，铺地面积和所需地砖的块数。\n（2）小明的身高和体重。"
"required-solver-gap","pep-primary-p6-lower-019","P6","lower","multiple-choice","Challenge","solver-gap","","","降低了","降低了","solver:no deterministic solver matched this free-form item","一种商品先提价10%，再打九折出售。现价与原价相比，（    ）。"
"required-solver-gap","pep-primary-p6-lower-021","P6","lower","short-answer","Foundation","solver-gap","","","1:4000000","1:4000000 | 1：4000000 | 1/4000000","solver:no deterministic solver matched this free-form item","在一幅地图上，量得甲、乙两地的图上距离是8厘米。已知甲、乙两地的实际距离是320千米。这幅地图的比例尺是多少？请写出计算过程。"
"required-solver-gap","pep-primary-p6-lower-022","P6","lower","multiple-choice","Challenge","solver-gap","","","4","4","solver:no deterministic solver matched this free-form item","一个盒子里有红、黄、蓝三种颜色的球各5个，它们除颜色外完全相同。至少取出多少个球，才能保证取到两个颜色相同的球？"
"required-solver-gap","pep-primary-p6-lower-024","P6","lower","short-answer","Foundation","solver-gap","","","288","288 | 288本","solver:no deterministic solver matched this free-form item","学校图书馆新购进一批图书，按3:4:5分配给四、五、六年级。已知六年级分得120本，这批图书一共有多少本？请写出计算过程。"
"required-solver-gap","pep-primary-p6-lower-025","P6","lower","multiple-choice","Challenge","solver-gap","","","甲地比乙地冷，温差是7℃","甲地比乙地冷，温差是7℃","solver:no deterministic solver matched this free-form item","某天，甲地的气温是-5℃，乙地的气温是2℃。下列说法正确的是（    ）。"
"required-solver-gap","pep-primary-p6-lower-027","P6","lower","short-answer","Foundation","solver-gap","","","5","5 | 5小时","solver:no deterministic solver matched this free-form item","在比例尺是1:5000000的地图上，量得A、B两城的距离是6厘米。一辆汽车以每小时60千米的速度从A城开往B城，需要多少小时？请写出计算过程。"
"required-solver-gap","pep-primary-p6-lower-028","P6","lower","multiple-choice","Challenge","solver-gap","","","5","5","solver:no deterministic solver matched this free-form item","把25个苹果分给6个小朋友，总有一个小朋友至少分到（    ）个苹果。"
"required-solver-gap","pep-primary-p6-lower-029","P6","lower","fill-in","Core","solver-gap","","","56.52","56.52","solver:no deterministic solver matched this free-form item","一个圆锥的底面半径是3厘米，高是6厘米，它的体积是（    ）立方厘米。（π取3.14）"
"required-solver-gap","pep-primary-p6-lower-030","P6","lower","short-answer","Foundation","solver-gap","","","180","180 | 180页","solver:no deterministic solver matched this free-form item","小华看一本故事书，第一天看了全书的20%，第二天看了24页，这时已看的页数与未看的页数比是1:2。这本书共有多少页？请写出计算过程。"
"required-solver-gap","pep-primary-p6-lower-031","P6","lower","multiple-choice","Challenge","solver-gap","","","0℃","0℃","solver:no deterministic solver matched this free-form item","某城市冬季某天早晨气温为 -5℃，中午上升了 8℃，下午又下降了 3℃。下午的气温是多少摄氏度？"
"required-solver-gap","pep-primary-p6-lower-032","P6","lower","fill-in","Core","solver-gap","","","75.36","75.36 | 75.36平方分米","solver:no deterministic solver matched this free-form item","一个圆柱形无盖铁皮水桶，底面半径 2 分米，高 5 分米。做这个水桶至少需要多少平方分米的铁皮？（π 取 3.14）"
"required-solver-gap","pep-primary-p6-lower-033","P6","lower","short-answer","Foundation","solver-gap","","","180","180 | 180千米","solver:no deterministic solver matched this free-form item","在一幅比例尺为 1:5000000 的地图上，量得甲、乙两城的距离是 3.6 厘米。甲、乙两城的实际距离是多少千米？"
"required-solver-gap","pep-primary-p6-lower-034","P6","lower","multiple-choice","Core","solver-gap","","","4 个","4 个","solver:no deterministic solver matched this free-form item","一个盒子里有红、蓝、绿三种颜色的球各 4 个，它们除颜色外完全相同。至少摸出多少个球，才能保证摸出的球中一定有 2 个同色？"
"required-solver-gap","pep-primary-p6-lower-036","P6","lower","short-answer","Core","solver-gap","","","药粉5克，水500克","药粉5克，水500克 | 药粉5克,水500克 | 药粉 5 克，水 500 克","solver:no deterministic solver matched this free-form item","一种药水是把药粉和水按 1:100 的质量比配制而成的。现在有 505 克药水，其中药粉和水各有多少克？"
"required-solver-gap","pep-primary-p6-lower-037","P6","lower","multiple-choice","Foundation","solver-gap","","","右边","右边","solver:no deterministic solver matched this free-form item","在数轴上，-3 在 -5 的哪一边？"
"required-solver-gap","pep-primary-p6-lower-038","P6","lower","fill-in","Core","solver-gap","","","10","10 | 10厘米","solver:no deterministic solver matched this free-form item","一个圆柱的侧面积是 188.4 平方厘米，底面半径是 3 厘米。这个圆柱的高是多少厘米？（π 取 3.14）"
"required-solver-gap","pep-primary-p6-lower-039","P6","lower","multiple-choice","Core","solver-gap","","","路程一定，速度和时间","路程一定，速度和时间","solver:no deterministic solver matched this free-form item","下面各组中的两个量，成反比例关系的是（ ）。"
