questionId,grade,volume,unitTitle,questionType,difficulty,needTier,needLevel,priority,visualCategory,family,illustrationKind,needsDeterministicOverlay,assetStatus,imagePath,reason,promptZhHans,imageBriefZhHans
hjb-primary-ds-v1-p1-130,P1,一年级下册,20以内数的加减法（二）,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-130.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪道算式的结果和11 - 6相同？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-133,P1,一年级下册,20以内数的加减法（二）,multiple-choice,Core,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-133.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪道题的计算过程使用了“破十法”？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-136,P1,一年级下册,20以内数的加减法（二）,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-136.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小乐有14块饼干，吃了6块，还剩几块？下面哪种方法算得对？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-139,P1,一年级下册,100以内的数,multiple-choice,Core,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-139.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个数比56大，比63小？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-142,P1,一年级下册,100以内的数,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-142.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个数的十位是5，个位是2？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-145,P1,一年级下册,100以内的数,multiple-choice,Core,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-145.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪组数是从小到大排列的？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-148,P1,一年级下册,100以内的数,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-148.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个数表示6个十和2个一？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-154,P1,一年级下册,100以内的数,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-154.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个数比45大，比50小？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-157,P1,一年级下册,100以内数的加减法（一）,multiple-choice,Core,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-157.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,计算 45 + 30 时，下面哪种想法是正确的？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-160,P1,一年级下册,100以内数的加减法（一）,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-160.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪道题的得数最小？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-163,P1,一年级下册,100以内数的加减法（一）,multiple-choice,Core,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-163.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个算式的得数与 47 + 30 相同？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-166,P1,一年级下册,100以内数的加减法（一）,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-166.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,计算 34 + 20 时，下面哪种想法是正确的？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-169,P1,一年级下册,100以内数的加减法（一）,multiple-choice,Core,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-169.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪道题的得数比 50 大？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-172,P1,一年级下册,100以内数的加减法（一）,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-172.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,计算 45 + 3 时，下面哪种想法是正确的？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-233,P1,一年级下册,一年级下册整理与复习,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-233.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个数读作“六十三”？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-239,P1,一年级下册,一年级下册整理与复习,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-239.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,计算34 + 9时，下面哪种方法体现了“先加10，再减1”的简便想法？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-242,P1,一年级下册,一年级下册整理与复习,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-242.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪道题的计算结果与 7 + 6 相同？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-246,P1,一年级下册,一年级下册整理与复习,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-246.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,小乐在计算 36 + 8 时，先算 36 + 4 = 40，再算 40 + 4 = 44。他用的方法是下面哪一种？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-247,P1,一年级下册,一年级下册整理与复习,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-247.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪句话是对的？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p1-250,P1,一年级下册,一年级下册整理与复习,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p1-250.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面计算 57 + 9 的方法中，哪一种是先凑成整十数再算的？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
hjb-primary-ds-v1-p2-001,P2,二年级上册,100以内数的加减法（二）,multiple-choice,Foundation,A_required,core,P1,text_calculation_only,text-calculation-support,conceptual-support,false,not-generated,candidates/hjb-primary-ds-v1-p2-001.png,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,计算 63 - 28，下面哪个竖式是正确的？,为文字题生成轻量数学支持视觉，保持非答案化、无文字、无公式。
