"id","batch","grade","semester","topicId","topicTitleZhHans","volume","chapter","conceptIds","competencyTags","skillTags","misconceptionTags","difficulty","type","evidenceCardIds","assessmentPatternCardIds","sourceDistanceStatus","mathQaStatus","terminologyQaStatus","manualQaStatus","reviewNotes"
"bnu-high-ds-v1-s4-001","bnu-high-v1","S4","upper","bnu-high-s4-预备知识","预备知识","必修 第一册","预备知识","sets | number-sets | inequality-properties | quadratic-equations | basic-inequality | logic-conditions","数学抽象 | 逻辑推理 | 数学运算 | 数学语言","集合语言 | 不等式性质 | 方程转化 | 条件判断 | 函数性质综合 | 定义域检查 | 指数对数转化 | 图像判断","set notation misread | interval endpoint error | inequality direction error | condition direction reversed | set relation confused | inequality direction reversed | condition direction unsupported | domain omitted in property check","Core","multiple-choice","bnu-high-s4-upper-preparatory-knowledge","bnu-high-s4-upper-preparatory-knowledge-unit-pattern | bnu-high-s4-upper-midterm-function-properties-review | bnu-high-s4-upper-final-full-volume-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-335","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Core","short-answer","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-336","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Exam","fill-in","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-337","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Core","multiple-choice","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-338","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Exam","short-answer","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-339","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Core","fill-in","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-340","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Exam","multiple-choice","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-341","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Core","short-answer","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-342","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Exam","fill-in","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-343","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Core","multiple-choice","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
"bnu-high-ds-v1-s5-344","bnu-high-v1","S5","lower","bnu-high-s5-计数原理","计数原理","选择性必修 第一册","计数原理","counting-principles | permutations-combinations | binomial-theorem | classification-counting","逻辑推理 | 数学运算 | 数学抽象","分类加法 | 分步乘法 | 排列组合辨析 | 二项式系数 | 简单计数模型 | 分情况讨论 | 间接计数 | 限制条件拆分","classification and step multiplication confused | order relevance misjudged | restriction counted twice | binomial term index off by one | addition and multiplication principles mixed | order sensitivity ignored | restriction handled twice | binomial coefficient index reversed","Exam","short-answer","bnu-high-s5-selective-1-counting-principles","bnu-high-s5-assessment-counting-unit-core | bnu-high-s5-assessment-counting-unit-synthesis | bnu-high-s5-assessment-permutation-combination-topic-review","pending-generation","pending-generation","pending-generation","pending-generation","Generation target built from committed BNU high-school safe-RAG metadata only."
