"id","batch","grade","volume","chapter","topicTitleZhHans","type","difficulty","verdict","solvable","answerMatches","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","acceptedAnswers","answerCheckZhHans","recommendedActionZhHans","confidence","promptZhHans"
"hjb-high-ds-v3-s5-015","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Foundation","pass","true","true","none","","","42","42","42","标准答案42，acceptedAnswers包含42，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0515：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 6 和 7，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-016","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Exam","pass","true","true","none","","","112","112","112","标准答案112，acceptedAnswers包含112，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0516：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 7、6、10。求含有长为 7 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-017","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Core","pass","true","true","none","","","90","90","90","标准答案90，acceptedAnswers包含90，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0517：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 6 和 15，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-018","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Challenge","pass","true","true","none","","","100","100","100","标准答案100，acceptedAnswers包含100，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0518：解答：长方体中同一顶点出发的三条互相垂直棱长分别为 5、17、3。求含有长为 5 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-019","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Foundation","pass","true","true","none","","","45","45","45","标准答案45，acceptedAnswers包含45，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0519：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 3 和 15，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-020","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Exam","pass","true","true","none","","","152","152","152","标准答案152，acceptedAnswers包含152，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0520：填空：长方体中同一顶点出发的三条互相垂直棱长分别为 8、14、5。求含有长为 8 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-021","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Core","pass","true","true","none","","","40","40","40","标准答案为40，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0521：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 10 和 4，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-022","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Challenge","pass","true","true","none","","","100","100","100","标准答案为100，计算正确，解析匹配，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V3修复变式0522：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 5、13、7。求含有长为 5 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-023","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Foundation","pass","true","true","none","","","130","130","130","标准答案为130，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0523：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 10 和 13，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-024","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Exam","pass","true","true","none","","","126","126","126","标准答案为126，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0524：解答：长方体中同一顶点出发的三条互相垂直棱长分别为 9、5、9。求含有长为 9 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-025","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Core","pass","true","true","none","","","44","44","44","标准答案为44，计算正确，解析匹配，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V3修复变式0525：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 4 和 11，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-026","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Challenge","pass","true","true","none","","","133","133","133","标准答案为133，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0526：填空：长方体中同一顶点出发的三条互相垂直棱长分别为 7、8、11。求含有长为 7 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-027","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Foundation","pass","true","true","none","","","30","30","30","标准答案为30，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0527：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 6 和 5，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-028","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Exam","pass","true","true","none","","","64","64","64","标准答案为64，计算正确，解析匹配，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V3修复变式0528：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 4、12、4。求含有长为 4 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-029","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Core","pass","true","true","none","","","30","30","30","标准答案为30，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0529：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 5 和 6，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-030","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Challenge","pass","true","true","none","","","231","231","231","标准答案为231，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0530：解答：长方体中同一顶点出发的三条互相垂直棱长分别为 11、15、6。求含有长为 11 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-031","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Foundation","pass","true","true","none","","","16","16","16","标准答案为16，计算正确，解析匹配，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V3修复变式0531：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 2 和 8，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-032","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Exam","pass","true","true","none","","","120","120","120","标准答案为120，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0532：填空：长方体中同一顶点出发的三条互相垂直棱长分别为 6、12、8。求含有长为 6 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-033","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Core","pass","true","true","none","","","24","24","24","标准答案为24，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0533：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 6 和 4，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-034","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Challenge","pass","true","true","none","","","184","184","184","标准答案为184，计算正确，解析匹配，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V3修复变式0534：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 8、13、10。求含有长为 8 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-035","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Foundation","pass","true","true","none","","","100","100","100","标准答案为100，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0535：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 5 和 20，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-036","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Exam","pass","true","true","none","","","84","84","84","标准答案为84，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0536：解答：长方体中同一顶点出发的三条互相垂直棱长分别为 6、11、3。求含有长为 6 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-037","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Core","pass","true","true","none","","","63","63","63","标准答案为63，计算正确，解析匹配，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V3修复变式0537：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 7 和 9，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-038","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Challenge","pass","true","true","none","","","198","198","198","标准答案为198，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0538：填空：长方体中同一顶点出发的三条互相垂直棱长分别为 11、13、5。求含有长为 11 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-039","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Foundation","pass","true","true","none","","","99","99","99","标准答案为99，计算正确，解析匹配。","无需修改；进入人工抽样复核即可。","high","V3修复变式0539：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 11 和 9，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-040","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Exam","pass","true","true","none","","","48","48","48","标准答案为48，计算正确，解析匹配，且为唯一正确选项。","无需修改；进入人工抽样复核即可。","high","V3修复变式0540：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 3、9、7。求含有长为 3 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-041","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Core","pass","true","true","none","","","36","36","36","标准答案为36，acceptedAnswers包含36，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0541：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 6 和 6，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-042","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Challenge","pass","true","true","none","","","210","210","210","标准答案为210，acceptedAnswers包含210，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0542：解答：长方体中同一顶点出发的三条互相垂直棱长分别为 10、12、9。求含有长为 10 的棱的两个相邻面的面积之和。"
