questionId,status,qaStatus,reviewNotes,batchPhase,illustrationType,grade,volume,unitTitle,imagePath,promptZhHans,generationBriefZhHans,copyrightSafetyZhHans
hjb-junior-ds-v2-s3-342,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-342.png,已知圆O中，弦AB与弦CD相交于点P，且PA=3，PB=4，PC=2。求PD的长。,为沪教版初中数学题 hjb-junior-ds-v2-s3-342 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-343,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-343.png,已知圆O的直径为10，点P到圆心O的距离为3。过点P的最短弦的长度是多少？,为沪教版初中数学题 hjb-junior-ds-v2-s3-343 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-344,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-344.png,已知正六边形ABCDEF内接于半径为2的圆O。求正六边形的边心距。,为沪教版初中数学题 hjb-junior-ds-v2-s3-344 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-345,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-345.png,已知圆O的半径为5，直线l与圆O相切于点A，点B在直线l上且AB=12。求OB的长。,为沪教版初中数学题 hjb-junior-ds-v2-s3-345 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-346,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-346.png,已知圆O的半径为5，点P在圆O外，且OP=13。过点P作圆O的两条切线，切点分别为A和B。连接AB，则弦AB的长为（ ）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-346 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-347,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-347.png,已知⊙O的半径为5 cm，弦AB的长为8 cm，点C是弦AB的中点，连接OC并延长交⊙O于点D。求弦DE的长，其中E是OC与⊙O的交点（点E在O、C之间）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-347 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-348,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-348.png,已知⊙O1与⊙O2相交于点A、D，⊙O1的半径为3 cm，⊙O2的半径为4 cm，圆心距O1O2=5 cm。求证：AD是⊙O1和⊙O2的公切线。,为沪教版初中数学题 hjb-junior-ds-v2-s3-348 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-349,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-349.png,已知⊙O的半径为5 cm，点P到圆心O的距离为3 cm。过点P作一条弦AB，使得OP⊥AB，垂足为P。则弦AB的长为（ ）,为沪教版初中数学题 hjb-junior-ds-v2-s3-349 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-352,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-352.png,已知圆O1的半径为2 cm，圆O2的半径为4 cm，圆心距O1O2为7 cm。将圆O1固定，圆O2向圆O1方向平移，当两圆外切时，圆心距变为多少？,为沪教版初中数学题 hjb-junior-ds-v2-s3-352 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-353,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-353.png,已知正六边形ABCDEF内接于半径为6 cm的圆O。则正六边形的边长为______cm。,为沪教版初中数学题 hjb-junior-ds-v2-s3-353 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-354,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-354.png,在圆O中，弦AB与弦CD相交于点P，且P为AB的中点。已知AP=4 cm，CP=3 cm，PD=8 cm。求弦AB的长。,为沪教版初中数学题 hjb-junior-ds-v2-s3-354 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-355,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-355.png,已知圆O的半径为5 cm，点P到圆心O的距离为13 cm。过点P作圆O的切线PA，A为切点，则切线长PA为（　）,为沪教版初中数学题 hjb-junior-ds-v2-s3-355 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-357,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-357.png,已知圆O的半径为5 cm，弦AB=8 cm。求圆心O到弦AB的距离，并说明依据的定理。,为沪教版初中数学题 hjb-junior-ds-v2-s3-357 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-358,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-358.png,已知⊙O的半径为5 cm，点P到圆心O的距离为3 cm。过点P作弦AB，使弦AB被点P平分。求弦AB的长度。,为沪教版初中数学题 hjb-junior-ds-v2-s3-358 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-359,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-359.png,正六边形ABCDEF内接于半径为2的圆。求正六边形的边心距（中心到边的距离）。,为沪教版初中数学题 hjb-junior-ds-v2-s3-359 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-360,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-360.png,在△ABC中，AB=AC=5，BC=6。以A为圆心作圆与BC相切于点D。求该圆的半径，并证明你的结论。,为沪教版初中数学题 hjb-junior-ds-v2-s3-360 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-361,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-361.png,已知⊙O的半径为5 cm，弦AB的长为8 cm，则圆心O到弦AB的距离为（ ）,为沪教版初中数学题 hjb-junior-ds-v2-s3-361 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-362,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-362.png,已知正六边形ABCDEF内接于⊙O，⊙O的半径为2 cm，则正六边形的边长为______cm。,为沪教版初中数学题 hjb-junior-ds-v2-s3-362 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-363,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-363.png,已知⊙O的半径为5 cm，点P在直线l上，且OP=5 cm。试判断直线l与⊙O的位置关系，并说明理由。,为沪教版初中数学题 hjb-junior-ds-v2-s3-363 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-364,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-364.png,已知两圆的半径分别为2 cm和4 cm，圆心距为d cm。若两圆内含，则d的取值范围是（ ）,为沪教版初中数学题 hjb-junior-ds-v2-s3-364 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
hjb-junior-ds-v2-s3-365,queued,pending,,full,geometry-diagram,S3,九年级下册,圆与正多边形,candidates/hjb-junior-ds-v2-s3-365.png,已知⊙O中，弦AB与弦CD相交于点P，且AP=3 cm，PB=5 cm，CP=2 cm，则PD=______cm。,为沪教版初中数学题 hjb-junior-ds-v2-s3-365 绘制原创题目插图，单元「圆与正多边形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。
