index,id,grade,semester,volume,unitTitle,topicId,questionType,difficulty,illustrationNeed,illustrationType,priority,confidence,manualReviewRequired,reasonZhHans,generationBriefZhHans,copyrightSafetyZhHans,promptZhHans,answer,skillTags,competencyTags,misconceptionTags,evidenceCardIds
876,hjb-junior-ds-v2-s2-376,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s2-376 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某市出租车收费标准如下：起步价12元（含3公里），超过3公里后每公里收费2.4元。设行驶里程为x公里（x≥3），总费用为y元。下列哪个函数关系式正确表示y与x的关系？,y = 2.4(x - 3) + 12,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
877,hjb-junior-ds-v2-s2-377,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-377 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知一次函数y = kx + b，当x = 2时，y = 5；当x = -1时，y = -4。则k = ______，b = ______。,"k = 3, b = -1",变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
878,hjb-junior-ds-v2-s2-378,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s2-378 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"一次函数y = -2x + 3的图像经过点A(m, 7)，则m的值为（ ）。",-2,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
879,hjb-junior-ds-v2-s2-379,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,fill-in,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s2-379 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"已知正比例函数y = kx的图像经过点(4, -6)，则k = ______。",-1.5,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
880,hjb-junior-ds-v2-s2-380,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s2-380 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,一次函数y = 3x - 2的图像与x轴的交点坐标是（ ）。,"(2/3, 0)",变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
881,hjb-junior-ds-v2-s2-381,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,fill-in,Core,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s2-381 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,一辆出租车起步价为14元（包含3千米），之后每行驶1千米收费2.5元。设行驶路程为x千米（x≥3），应付车费为y元。请写出y关于x的函数解析式：y = __________。,2.5x + 6.5,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
882,hjb-junior-ds-v2-s2-382,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s2-382 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"已知一次函数y = kx + b的图像经过点(2, 5)和(-1, -1)，则下列哪个点也在此函数图像上？","B. (1, 3)",变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
883,hjb-junior-ds-v2-s2-383,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-383 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知y与x成正比例，且当x = 4时，y = 10。则y关于x的函数解析式为y = __________。,2.5x,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
884,hjb-junior-ds-v2-s2-384,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-384 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某弹簧的自然长度为6 cm，在弹性限度内，每挂1 kg物体弹簧伸长0.5 cm。设所挂物体的质量为x kg，弹簧总长度为y cm。下列哪个选项正确表示了y与x的函数关系？,A. y = 0.5x + 6,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
885,hjb-junior-ds-v2-s2-385,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-385 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知一次函数y = -3x + 2，当x = -1时，y的值为__________。,5,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
886,hjb-junior-ds-v2-s2-386,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s2-386 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某市出租车收费标准如下：起步价10元（含3公里），超过3公里后每公里2元。设行驶里程为x公里（x≥3），应付车费为y元。下列哪个函数关系式正确表示y与x的关系？,y = 2x + 4,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
887,hjb-junior-ds-v2-s2-387,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,fill-in,Core,must-have,function-graph,P1,high,false,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数图象或图象特征是主要表征。,为沪教版初中数学题 hjb-junior-ds-v2-s2-387 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,"已知一次函数y=kx+b的图像经过点(1,3)和(3,7)，则k=______，b=______。","k=2, b=1",变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
