questionId,grade,volume,unitTitle,questionType,difficulty,needTier,visualCategory,reason,promptZhHans,assetStatus
hjb-primary-ds-v1-p4-155,P4,四年级下册,复习与提高,fill-in,Core,C_optional_or_text_only,plane_geometry,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,用简便方法计算 78×101，第一步可以写成 78×100+78×______。,not-generated
hjb-primary-ds-v1-p4-156,P4,四年级下册,复习与提高,short-answer,Foundation,C_optional_or_text_only,plane_geometry,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,计算 125×32，你能用简便方法吗？写出计算过程，并说明为什么这样算结果不变。,not-generated
hjb-primary-ds-v1-p4-157,P4,四年级下册,复习与提高,multiple-choice,Core,A_required,plane_geometry,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个算式与 36×25 的计算结果相等？,not-generated
hjb-primary-ds-v1-p4-158,P4,四年级下册,复习与提高,fill-in,Foundation,C_optional_or_text_only,plane_geometry,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,在横线上填上合适的数，使计算简便： 25×36 = 25×____×____,not-generated
hjb-primary-ds-v1-p4-159,P4,四年级下册,复习与提高,short-answer,Core,C_optional_or_text_only,money_shopping,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,学校图书馆买来12包书，每包25本，每本书8元。买这些书一共花了多少元？先写出数量关系，再列式计算。,not-generated
hjb-primary-ds-v1-p4-160,P4,四年级下册,复习与提高,multiple-choice,Foundation,C_optional_or_text_only,plane_geometry,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,小马虎在计算 125×48 时，想用简便方法，他写成了 125×40+8。他的方法对吗？为什么？,not-generated
hjb-primary-ds-v1-p4-161,P4,四年级下册,复习与提高,fill-in,Core,A_required,plane_geometry,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,计算 125×32 时，小胖想用运算性质使计算简便。下面哪种方法正确且简便？请写出你选择的方法和结果。\n方法一：125×32 = 125×8×4 = 1000×4 = 4000\n方法二：125×32 = (125×30) + (125×2) = 3750 + 250 = 4000\n方法三：125×32 = 125×16×2 = 2000×2 = 4000\n方法四：125×32 = 125×40 - 125×8 = 5000 - 1000 = 4000,not-generated
hjb-primary-ds-v1-p4-162,P4,四年级下册,小数的认识与加减法,short-answer,Foundation,A_required,text_calculation_only,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,把下面各数按从大到小的顺序排列。\n0.6  0.605  0.65  0.56  0.065,not-generated
hjb-primary-ds-v1-p4-163,P4,四年级下册,小数的认识与加减法,multiple-choice,Core,A_required,text_calculation_only,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面各数中，去掉“0”而大小不变的是（ ）。,not-generated
hjb-primary-ds-v1-p4-164,P4,四年级下册,小数的认识与加减法,fill-in,Foundation,C_optional_or_text_only,text_calculation_only,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,把3.6的小数点向左移动两位，得到的数是（ ）。,not-generated
hjb-primary-ds-v1-p4-165,P4,四年级下册,小数的认识与加减法,short-answer,Core,B_strong_recommended,money_shopping,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,小亚买了一本笔记本，花了4元8角5分，又买了一支笔，花了2元6角。她一共花了多少元？请用小数计算。,not-generated
hjb-primary-ds-v1-p4-166,P4,四年级下册,小数的认识与加减法,multiple-choice,Foundation,C_optional_or_text_only,measurement_ruler,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,在跳远比赛中，小杰跳了1.52米，小宇跳了1.6米，小轩跳了1.49米。谁跳得最远？,not-generated
hjb-primary-ds-v1-p4-167,P4,四年级下册,小数的认识与加减法,fill-in,Core,C_optional_or_text_only,text_calculation_only,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,计算：3.25 + 0.7 = ______,not-generated
hjb-primary-ds-v1-p4-168,P4,四年级下册,小数的认识与加减法,short-answer,Foundation,C_optional_or_text_only,text_calculation_only,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,一瓶饮料的容量是0.5升，另一瓶是0.45升。哪一瓶的容量更大？请写出你的比较过程。,not-generated
hjb-primary-ds-v1-p4-169,P4,四年级下册,小数的认识与加减法,multiple-choice,Core,A_required,text_calculation_only,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面哪个小数中的“2”表示2个百分之一？,not-generated
hjb-primary-ds-v1-p4-170,P4,四年级下册,小数的认识与加减法,fill-in,Foundation,C_optional_or_text_only,text_calculation_only,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,把0.8的小数点向右移动两位，得到的数是______。,not-generated
hjb-primary-ds-v1-p4-171,P4,四年级下册,小数的认识与加减法,short-answer,Core,B_strong_recommended,money_shopping,P3-P4 单元涉及时间、测量、分数、几何、面积周长或统计等视觉模型；插图有助于形成正确表征。,小丽在超市买了一瓶果汁，价格是5元4角。她用小数表示这个价格，写成了5.04元。请判断她写得是否正确，并说明理由。,not-generated
hjb-primary-ds-v1-p4-172,P4,四年级下册,小数的认识与加减法,multiple-choice,Foundation,A_required,text_calculation_only,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面四个小数中，哪一个与0.7相等？,not-generated
hjb-primary-ds-v1-p4-173,P4,四年级下册,小数的认识与加减法,fill-in,Core,C_optional_or_text_only,text_calculation_only,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,在计算3.25 + 1.8时，小明列竖式把两个小数的小数点对齐，然后从百分位开始加。百分位上5加0得5，十分位上2加8得10，向个位进1，十分位写0；个位上3加1再加进位1得5。他算出的结果是5.05。请你帮小明检查，他的计算正确吗？如果不正确，正确的得数应该是多少？,not-generated
hjb-primary-ds-v1-p4-174,P4,四年级下册,小数的认识与加减法,short-answer,Foundation,C_optional_or_text_only,measurement_ruler,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,一根绳子长2.6米，用去1.35米后，还剩多少米？请列竖式计算。,not-generated
hjb-primary-ds-v1-p4-175,P4,四年级下册,小数的认识与加减法,multiple-choice,Core,C_optional_or_text_only,measurement_ruler,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,在50米跑测试中，小杰的成绩是8.9秒，小宇的成绩是9.2秒，小浩的成绩是8.5秒，小轩的成绩是9.0秒。谁跑得最快？,not-generated
hjb-primary-ds-v1-p4-176,P4,四年级下册,小数的认识与加减法,fill-in,Foundation,C_optional_or_text_only,measurement_ruler,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,在跳远比赛中，小杰跳了1.56米，小宇跳了1.6米。谁跳得更远？请写出比较的过程。,not-generated
hjb-primary-ds-v1-p4-177,P4,四年级下册,小数的认识与加减法,short-answer,Core,C_optional_or_text_only,money_shopping,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,妈妈买苹果花了8.5元，买香蕉花了4.75元。买苹果比买香蕉多花了多少元？,not-generated
hjb-primary-ds-v1-p4-178,P4,四年级下册,小数的认识与加减法,multiple-choice,Foundation,A_required,text_calculation_only,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面四个小数中，最大的是哪一个？,not-generated
hjb-primary-ds-v1-p4-179,P4,四年级下册,小数的认识与加减法,fill-in,Core,C_optional_or_text_only,text_calculation_only,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,把3.050化简，写成最简小数是______。,not-generated
hjb-primary-ds-v1-p4-180,P4,四年级下册,小数的认识与加减法,short-answer,Foundation,C_optional_or_text_only,text_calculation_only,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,一桶油连桶重5.6千克，用去一半油后，连桶重3.1千克。桶重多少千克？,not-generated
hjb-primary-ds-v1-p4-181,P4,四年级下册,小数的认识与加减法,multiple-choice,Core,C_optional_or_text_only,plane_geometry,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,小明的身高是1.35米，小华的身高是1.4米。谁更高？,not-generated
hjb-primary-ds-v1-p4-182,P4,四年级下册,小数的认识与加减法,fill-in,Foundation,C_optional_or_text_only,text_calculation_only,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,把0.8改写成以百分之一为计数单位的数是______。,not-generated
hjb-primary-ds-v1-p4-183,P4,四年级下册,小数的认识与加减法,multiple-choice,Core,A_required,text_calculation_only,题干或单元含显性看图/操作/空间方位/图表线索；没有插图会明显影响低龄学生理解题意、还原对象数量或完成空间/图表判断。,下面各数中，去掉“0”后大小不变的是（ ）。,not-generated
hjb-primary-ds-v1-p4-184,P4,四年级下册,小数的认识与加减法,fill-in,Foundation,C_optional_or_text_only,text_calculation_only,题目主要依靠文字、算式或符号推理即可完成；可在 A/B 批次完成后再评估是否补充插图。,计算：3.6 + 0.48 = ______。,not-generated
