id,grade,topicId,topicTitleZhHans,volume,chapter,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,terminologyQaStatus,reviewNotes
hjb-high-ds-v4-s5-403,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Challenge,fill-in,"V4修复变式0903：填空：空间向量 p=(3,14,9)，q=(1,1,1)，求 |p+q|²-|p|²。",,55,55,|p+q|²-|p|²=2p·q+|q|²=2×(3+14+9)+3=55。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | space-vector-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-404,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Foundation,multiple-choice,"V4修复变式0904：选择：空间向量 p=(12,20,9)，求 |p|²。",637 | 625 | 613 | 649,625,625,|p|²=12²+20²+9²=625。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-405,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Core,fill-in,"V4修复变式0905：填空：空间向量 p=(10,4,13)，求 |p|²。",,285,285,|p|²=10²+4²+13²=285。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-406,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Challenge,multiple-choice,"V4修复变式0906：选择：空间向量 p=(11,5,13)，q=(1,1,1)，求 |p+q|²-|p|²。",63 | 61 | 62 | 60,61,61,|p+q|²-|p|²=2p·q+|q|²=2×(11+5+13)+3=61。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | space-vector-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-407,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Foundation,fill-in,"V4修复变式0907：填空：空间向量 p=(10,8,8)，求 |p|²。",,228,228,|p|²=10²+8²+8²=228。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-408,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Core,multiple-choice,"V4修复变式0908：选择：空间向量 p=(8,5,3)，求 |p|²。",106 | 98 | 90 | 114,98,98,|p|²=8²+5²+3²=98。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-409,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Challenge,fill-in,"V4修复变式0909：填空：空间向量 p=(10,19,6)，q=(1,1,1)，求 |p+q|²-|p|²。",,73,73,|p+q|²-|p|²=2p·q+|q|²=2×(10+19+6)+3=73。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | space-vector-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-410,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Foundation,multiple-choice,"V4修复变式0910：选择：空间向量 p=(7,16,5)，求 |p|²。",330 | 337 | 323 | 344,330,330,|p|²=7²+16²+5²=330。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-411,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Core,fill-in,"V4修复变式0911：填空：空间向量 p=(2,9,6)，求 |p|²。",,121,121,|p|²=2²+9²+6²=121。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-412,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Challenge,multiple-choice,"V4修复变式0912：选择：空间向量 p=(2,15,9)，q=(1,1,1)，求 |p+q|²-|p|²。",54 | 57 | 55 | 56,55,55,|p+q|²-|p|²=2p·q+|q|²=2×(2+15+9)+3=55。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | space-vector-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-413,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Foundation,fill-in,"V4修复变式0913：填空：空间向量 p=(4,9,10)，求 |p|²。",,197,197,|p|²=4²+9²+10²=197。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-414,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Core,multiple-choice,"V4修复变式0914：选择：空间向量 p=(4,12,13)，求 |p|²。",329 | 333 | 325 | 337,329,329,|p|²=4²+12²+13²=329。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-415,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Challenge,fill-in,"V4修复变式0915：填空：空间向量 p=(2,8,11)，q=(1,1,1)，求 |p+q|²-|p|²。",,45,45,|p+q|²-|p|²=2p·q+|q|²=2×(2+8+11)+3=45。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | space-vector-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-416,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Foundation,multiple-choice,"V4修复变式0916：选择：空间向量 p=(11,20,3)，求 |p|²。",541 | 519 | 530 | 552,530,530,|p|²=11²+20²+3²=530。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-417,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Core,fill-in,"V4修复变式0917：填空：空间向量 p=(5,5,9)，求 |p|²。",,131,131,|p|²=5²+5²+9²=131。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-418,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Challenge,multiple-choice,"V4修复变式0918：选择：空间向量 p=(10,5,6)，q=(1,1,1)，求 |p+q|²-|p|²。",45 | 46 | 44 | 47,45,45,|p+q|²-|p|²=2p·q+|q|²=2×(10+5+6)+3=45。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | space-vector-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-419,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Foundation,fill-in,"V4修复变式0919：填空：空间向量 p=(4,9,10)，求 |p|²。",,197,197,|p|²=4²+9²+10²=197。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-420,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Core,multiple-choice,"V4修复变式0920：选择：空间向量 p=(12,14,10)，求 |p|²。",452 | 428 | 464 | 440,440,440,|p|²=12²+14²+10²=440。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual,pending-manual,V4 remediated candidate row; prompt prefix normalized from frozen V4 baseline to clear exact-duplicate gate while preserving row mathematics. S18 manual re-review required before app integration.
hjb-high-ds-v4-s5-421,S5,hjb-high-s5-空间向量及其应用,空间向量及其应用,选择性必修 第一册,空间向量及其应用,space-vectors | spatial-coordinate-system | line-plane-angle | distance-in-space | parallel-perpendicular,Challenge,fill-in,"V4修复变式0921：填空：空间向量 p=(7,11,1)，q=(1,1,1)，求 |p+q|²-|p|²。",,41,41,|p+q|²-|p|²=2p·q+|q|²=2×(7+11+1)+3=41。,hjb-high-selective-1-space-vectors,hjb-high-selective-1-space-vectors-synthesis | hjb-high-selective-1-space-vectors-unit-core | pep-high-exam-space-vectors-geometry,passed-auto-source-scan,pending-manual-re-review,pending-manual-re-review,V4 remediated candidate row; issue classes addressed: difficulty-rigor-p2 | space-vector-richness. Original V4 package remains frozen; S18 manual re-review required before app integration.
