batch,questionId,grade,topicId,type,difficulty,qualityScore,knowledgeMatchScore,solvabilityScore,overallScore,evidenceCardIds,examPatternCardIds,riskFlags,reviewRecommendation
rag-v2,pep-high-s6-rag2-sa-040,S6,pep-high-s6-bivariate-data,short-answer,Exam,92,100,80,90.7,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-041,S6,pep-high-s6-bivariate-data,short-answer,Exam,92,100,80,90.7,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-042,S6,pep-high-s6-bivariate-data,short-answer,Exam,92,100,80,90.7,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-043,S6,pep-high-s6-bivariate-data,short-answer,Exam,92,100,80,90.7,pep-high-bivariate-statistics,pep-high-exam-bivariate-data|pep-high-exam-regression-independence,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-044,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-045,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-046,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-047,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-048,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v2,pep-high-s6-rag2-sa-049,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-050,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-051,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-052,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-053,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-054,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-055,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,100,97.3,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster,sample-review
rag-v2,pep-high-s6-rag2-sa-056,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-057,S6,pep-high-s6-derivative-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-derivatives-applications|pep-high-basic-inequality-optimization|pep-high-derivatives-tangent-zeros-inequalities,pep-high-exam-derivatives-optimization|pep-high-exam-functions-parameters,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-058,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-059,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-060,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-061,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-062,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-063,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-064,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-065,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-066,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-067,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-068,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-069,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-070,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-071,S6,pep-high-s6-analytic-geometry-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-conic-sections|pep-high-lines-circles,pep-high-exam-conics-analytic-geometry|pep-high-exam-analytic-lines-circles,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-072,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-073,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-074,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-075,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-076,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-077,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-078,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-079,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-080,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-081,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-082,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-083,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-084,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-085,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-086,S6,pep-high-s6-probability-statistics-synthesis,short-answer,Challenge,92,100,80,90.7,pep-high-probability|pep-high-probability-event-operations,pep-high-exam-probability-statistics|pep-high-exam-legacy-stream-migration,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-087,S6,pep-high-s6-exam-practice,short-answer,Exam,92,100,80,90.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,pep-high-exam-legacy-stream-migration|pep-high-exam-derivatives-optimization,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-088,S6,pep-high-s6-exam-practice,short-answer,Exam,92,100,80,90.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,pep-high-exam-legacy-stream-migration|pep-high-exam-derivatives-optimization,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
rag-v2,pep-high-s6-rag2-sa-089,S6,pep-high-s6-exam-practice,short-answer,Exam,92,100,80,90.7,pep-high-trigonometric-functions|pep-high-probability|pep-high-lines-circles,pep-high-exam-legacy-stream-migration|pep-high-exam-derivatives-optimization,near-duplicate-template-cluster|answer-not-shown-in-explanation,sample-review
