id,bank,grade,type,gradeAppropriate,solvable,answerCorrect,display,notes
hjb-junior-ds-v2-s2-033,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-034,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-035,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-036,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-037,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-040,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-041,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-043,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-044,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-045,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-046,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-047,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-049,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-051,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-052,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-053,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-054,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-055,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-056,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-057,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-058,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-059,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-060,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-061,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-062,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-063,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-064,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-065,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-066,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-067,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-068,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-070,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-080,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-081,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-086,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-087,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-088,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-089,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-090,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-091,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-092,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-096,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-101,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-102,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-106,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-108,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-112,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-113,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-117,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-118,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-119,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-120,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-121,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-122,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-123,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-125,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-126,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-129,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-130,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-134,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-135,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-137,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-138,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-141,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-142,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-144,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-147,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-150,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-152,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-153,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-155,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-159,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-160,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-162,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-164,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-165,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-167,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-168,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-170,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-171,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-172,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-174,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-177,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-180,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-181,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-182,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-183,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-186,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-187,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-191,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-192,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-193,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-196,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-198,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-200,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-201,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-202,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-203,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-204,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,fail,fail-en,HJB machine-mangled English (zh intact) | WRONG KEY: BD=√65 is geometrically impossible (valid configurations give √102.4 or √217.6); explanation derails mid-proof
hjb-junior-ds-v2-s2-206,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-207,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-210,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-211,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-212,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-213,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-214,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-215,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-216,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-217,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-218,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-219,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-221,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-222,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-223,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-224,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-225,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-226,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-228,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-229,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-230,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-231,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-232,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-233,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-234,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-235,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-236,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-237,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-238,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-239,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-240,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-241,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-242,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-243,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-245,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-246,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-247,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-249,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-252,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-253,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-256,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-257,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-258,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-259,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-262,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-264,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-267,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-268,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-269,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-271,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-275,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-277,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-278,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-280,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-281,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-282,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-283,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-286,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-287,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-288,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-289,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-290,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-291,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-292,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-293,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-294,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-295,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-296,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-297,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-301,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-302,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-303,MAINLAND/MAINLAND_HJB,S2,short-answer,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-304,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-305,MAINLAND/MAINLAND_HJB,S2,fill-in,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
hjb-junior-ds-v2-s2-307,MAINLAND/MAINLAND_HJB,S2,multiple-choice,pass,pass,pass,fail-en,HJB machine-mangled English (zh intact)
