questionId,grade,semester,topicId,unitTitle,questionType,difficulty,promptZhHans,answer,illustrationCategory,categoryLabelZh,illustrationPhase,gptImage2Batch,templateFamilyId,templateKey,normalizedPromptTemplate,suggestedImageKind,exactMathLabelsNeeded,notes
pep-junior-v2-s1-k04-fi-001,S1,lower,pep-junior-s1-lower-lines-coordinates,相交线、平行线与平面直角坐标系,fill-in,Core,两条平行直线被一条截线所截，一组同位角中一个角为89°，另一个同位角为____。,89°,plane_geometry,平面几何与三角函数,core,batch-1-core-plane-geometry,pep-junior-illustration-template-001,plane_geometry | pep-junior-s1-lower-lines-coordinates | fill-in | 两条平行直线被一条截线所截，N组同位角中N个角为#°，另N个同位角为____。,两条平行直线被一条截线所截，N组同位角中N个角为#°，另N个同位角为____。,plane geometry construction diagram,"yes: vertex labels, angle marks, side lengths, arcs, and congruence/similarity marks should be deterministic overlays",Prioritize this category first because geometry and trigonometry diagrams carry the highest instructional value.
pep-junior-v2-s3-k10-fi-018,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x+5)²+7的对称轴是____。,x=-5,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-019,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x+#)²+#的对称轴是____。,N次函数y=(x+#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-019,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x+4)²+9的对称轴是____。,x=-4,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-019,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x+#)²+#的对称轴是____。,N次函数y=(x+#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-020,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x+3)²+11的对称轴是____。,x=-3,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-019,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x+#)²+#的对称轴是____。,N次函数y=(x+#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-021,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x+2)²+13的对称轴是____。,x=-2,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-019,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x+#)²+#的对称轴是____。,N次函数y=(x+#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-022,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x+1)²+15的对称轴是____。,x=-1,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-019,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x+#)²+#的对称轴是____。,N次函数y=(x+#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-023,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-0)²+17的对称轴是____。,x=0,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-024,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-1)²+19的对称轴是____。,x=1,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-025,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-2)²+21的对称轴是____。,x=2,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-026,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-3)²+23的对称轴是____。,x=3,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-027,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-4)²+25的对称轴是____。,x=4,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-028,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-5)²+27的对称轴是____。,x=5,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-029,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-6)²+29的对称轴是____。,x=6,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-030,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-7)²+2的对称轴是____。,x=7,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-031,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-8)²+4的对称轴是____。,x=8,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-032,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-9)²+6的对称轴是____。,x=9,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-033,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-10)²+8的对称轴是____。,x=10,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-034,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-11)²+10的对称轴是____。,x=11,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-035,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-12)²+12的对称轴是____。,x=12,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
pep-junior-v2-s3-k10-fi-036,S3,upper,pep-junior-s3-upper-quadratics-circle-probability,一元二次方程、二次函数、圆与概率初步,fill-in,Core,二次函数y=(x-13)²+14的对称轴是____。,x=13,coordinate_function,坐标与函数图象,core,batch-1-core-coordinate-function,pep-junior-illustration-template-018,coordinate_function | pep-junior-s3-upper-quadratics-circle-probability | fill-in | N次函数y=(x#)²+#的对称轴是____。,N次函数y=(x#)²+#的对称轴是____。,coordinate plane or function graph diagram,"yes: axes, coordinates, formulas, intercepts, slopes, and vertex labels should be deterministic overlays",Use GPT Image2 for clean graph compositions; render exact formulas and coordinates outside the image model.
