sourceBatch,sourceFile,sourceBatchFileId,questionId,grade,semester,unitTitle,topicId,conceptIds,difficulty,type,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,examPatternCardIds,independentAnswer,deterministicMathStatus,mathCorrectnessScore,curriculumFitScore,schemaScore,explanationScore,languageScore,diversityScore,sourceSafetyScore,overallScore,directLaunchCandidate,rewriteRecommended,reviewRecommendation,blockerFlags,riskFlags
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-024,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第24小组：有2组，每组2个，一共有多少个？,5 | 4 | 6 | 2,4,4,2个2相加，可以写成2x2=4。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,4,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-025,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第25小组：有3组，每组5个，一共有多少个？,15 | 8 | 18 | 10,15,15,3个5相加，可以写成3x5=15。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,15,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-026,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第26小组：有4组，每组8个，一共有多少个？,12 | 36 | 24 | 32,32,32,4个8相加，可以写成4x8=32。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,32,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-027,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第27小组：有5组，每组3个，一共有多少个？,20 | 12 | 15 | 8,15,15,5个3相加，可以写成5x3=15。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,15,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-028,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第28小组：有6组，每组6个，一共有多少个？,30 | 36 | 12 | 42,36,36,6个6相加，可以写成6x6=36。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,36,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-029,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第29小组：有7组，每组9个，一共有多少个？,63 | 16 | 70 | 54,63,63,7个9相加，可以写成7x9=63。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,63,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-030,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第30小组：有8组，每组4个，一共有多少个？,12 | 40 | 28 | 32,32,32,8个4相加，可以写成8x4=32。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,32,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-031,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,小林摆了9行纸条，每行7个，一共有多少个？,72 | 56 | 63 | 16,63,63,9个7相加，可以写成9x7=63。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,63,checked,100,100,100,90,100,100,100,98.5,true,false,pass,,
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-032,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第32小组：有2组，每组2个，一共有多少个？,5 | 4 | 6 | 2,4,4,2个2相加，可以写成2x2=4。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,4,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-033,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第33小组：有3组，每组5个，一共有多少个？,15 | 8 | 18 | 10,15,15,3个5相加，可以写成3x5=15。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,15,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-034,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第34小组：有4组，每组8个，一共有多少个？,12 | 36 | 24 | 32,32,32,4个8相加，可以写成4x8=32。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,32,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-035,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第35小组：有5组，每组3个，一共有多少个？,20 | 12 | 15 | 8,15,15,5个3相加，可以写成5x3=15。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,15,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-036,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第36小组：有6组，每组6个，一共有多少个？,30 | 36 | 12 | 42,36,36,6个6相加，可以写成6x6=36。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,36,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-037,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第37小组：有7组，每组9个，一共有多少个？,63 | 16 | 70 | 54,63,63,7个9相加，可以写成7x9=63。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,63,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-038,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第38小组：有8组，每组4个，一共有多少个？,12 | 40 | 28 | 32,32,32,8个4相加，可以写成8x4=32。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,32,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-039,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第39小组：有9组，每组7个，一共有多少个？,72 | 56 | 63 | 16,63,63,9个7相加，可以写成9x7=63。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,63,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-040,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第40小组：有2组，每组2个，一共有多少个？,5 | 4 | 6 | 2,4,4,2个2相加，可以写成2x2=4。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,4,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-041,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第41小组：有3组，每组5个，一共有多少个？,15 | 8 | 18 | 10,15,15,3个5相加，可以写成3x5=15。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,15,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-042,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第42小组：有4组，每组8个，一共有多少个？,12 | 36 | 24 | 32,32,32,4个8相加，可以写成4x8=32。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,32,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-043,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第43小组：有5组，每组3个，一共有多少个？,20 | 12 | 15 | 8,15,15,5个3相加，可以写成5x3=15。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,15,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-044,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第44小组：有6组，每组6个，一共有多少个？,30 | 36 | 12 | 42,36,36,6个6相加，可以写成6x6=36。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,36,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-045,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第45小组：有7组，每组9个，一共有多少个？,63 | 16 | 70 | 54,63,63,7个9相加，可以写成7x9=63。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,63,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-046,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第46小组：有8组，每组4个，一共有多少个？,12 | 40 | 28 | 32,32,32,8个4相加，可以写成8x4=32。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,32,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-047,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第47小组：有9组，每组7个，一共有多少个？,72 | 56 | 63 | 16,63,63,9个7相加，可以写成9x7=63。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,63,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-048,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第48小组：有2组，每组2个，一共有多少个？,5 | 4 | 6 | 2,4,4,2个2相加，可以写成2x2=4。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,4,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-049,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第49小组：有3组，每组5个，一共有多少个？,15 | 8 | 18 | 10,15,15,3个5相加，可以写成3x5=15。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,15,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-050,P2,upper,表内乘法与阵列,pep-primary-p2-upper-multiplication-arrays,,Foundation,multiple-choice,第50小组：有4组，每组8个，一共有多少个？,12 | 36 | 24 | 32,32,32,4个8相加，可以写成4x8=32。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,32,checked,100,100,100,90,100,70,100,95.5,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-051,P2,upper,长度、角与观察物体,pep-primary-p2-upper-length-angles-observation,,Foundation,multiple-choice,第51小组：一根彩带长84厘米，另一根比它长8厘米。另一根长多少厘米？,93厘米 | 76厘米 | 92厘米 | 84厘米,92厘米,92厘米,84+8=92，所以另一根长92厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,92厘米,checked,100,100,100,100,100,70,100,97,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-052,P2,upper,长度、角与观察物体,pep-primary-p2-upper-length-angles-observation,,Foundation,multiple-choice,第52小组：一根彩带长88厘米，另一根比它长9厘米。另一根长多少厘米？,79厘米 | 97厘米 | 88厘米 | 98厘米,97厘米,97厘米,88+9=97，所以另一根长97厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,97厘米,checked,100,100,100,100,100,70,100,97,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-053,P2,upper,长度、角与观察物体,pep-primary-p2-upper-length-angles-observation,,Foundation,multiple-choice,第53小组：一根彩带长22厘米，另一根比它长10厘米。另一根长多少厘米？,32厘米 | 22厘米 | 33厘米 | 12厘米,32厘米,32厘米,22+10=32，所以另一根长32厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,32厘米,checked,100,100,100,100,100,70,100,97,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-054,P2,upper,长度、角与观察物体,pep-primary-p2-upper-length-angles-observation,,Foundation,multiple-choice,第54小组：一根彩带长26厘米，另一根比它长11厘米。另一根长多少厘米？,26厘米 | 38厘米 | 15厘米 | 37厘米,37厘米,37厘米,26+11=37，所以另一根长37厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-midterm-final-integrated,37厘米,checked,100,100,100,100,100,70,100,97,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-055,P2,upper,长度、角与观察物体,pep-primary-p2-upper-length-angles-observation,,Foundation,multiple-choice,第55小组：一根彩带长30厘米，另一根比它长12厘米。另一根长多少厘米？,43厘米 | 18厘米 | 42厘米 | 30厘米,42厘米,42厘米,30+12=42，所以另一根长42厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-error-literacy-extension,42厘米,checked,100,100,100,100,100,70,100,97,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-056,P2,upper,长度、角与观察物体,pep-primary-p2-upper-length-angles-observation,,Foundation,multiple-choice,第56小组：一根彩带长34厘米，另一根比它长13厘米。另一根长多少厘米？,21厘米 | 47厘米 | 34厘米 | 48厘米,47厘米,47厘米,34+13=47，所以另一根长47厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-multiplication-arrays,47厘米,checked,100,100,100,100,100,70,100,97,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-057,P2,upper,长度、角与观察物体,pep-primary-p2-upper-length-angles-observation,,Foundation,multiple-choice,第57小组：一根彩带长38厘米，另一根比它长14厘米。另一根长多少厘米？,52厘米 | 38厘米 | 53厘米 | 24厘米,52厘米,52厘米,38+14=52，所以另一根长52厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-length-measurement,52厘米,checked,100,100,100,100,100,70,100,97,true,false,pass,,near-duplicate-template-cluster
local-1200,data/mainlandPepPrimaryQuestions.ts,primary-rag-v1,pep-primary-p2-u-mc-058,P2,upper,长度、角与观察物体,pep-primary-p2-upper-length-angles-observation,,Foundation,multiple-choice,第58小组：一根彩带长42厘米，另一根比它长15厘米。另一根长多少厘米？,42厘米 | 58厘米 | 27厘米 | 57厘米,57厘米,57厘米,42+15=57，所以另一根长57厘米。,pep-primary-p2-upper-multiplication-facts,pep-primary-p2-upper-paper-angle-observation,57厘米,checked,100,100,100,100,100,70,100,97,true,false,pass,,near-duplicate-template-cluster
