questionId,grade,batch,type,topic,topicId,storedAnswer,acceptedAnswers,independentAnswer,solvableStatus,answerMatchStatus,qaStatus,severity,sourceStatus,notes,recommendedAction
pep-high-s4-rag2-fi-022,S4,rag-v2,fill-in,函数的概念与性质,pep-high-s4-function-properties,-11,-11,-11,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-023,S4,rag-v2,fill-in,函数的概念与性质,pep-high-s4-function-properties,-2,-2,-2,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-024,S4,rag-v2,fill-in,函数的概念与性质,pep-high-s4-function-properties,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-025,S4,rag-v2,fill-in,函数的概念与性质,pep-high-s4-function-properties,-10,-10,-10,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-026,S4,rag-v2,fill-in,函数的概念与性质,pep-high-s4-function-properties,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-027,S4,rag-v2,fill-in,函数的概念与性质,pep-high-s4-function-properties,13,13,13,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-028,S4,rag-v2,fill-in,函数的概念与性质,pep-high-s4-function-properties,-10,-10,-10,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-029,S4,rag-v2,fill-in,函数的概念与性质,pep-high-s4-function-properties,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-030,S4,rag-v2,fill-in,函数的概念与性质,pep-high-s4-function-properties,6,6,6,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-031,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-032,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,5,5,5,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-033,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,6,6,6,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-034,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,2,2,2,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-035,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,3,3,3,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-036,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-037,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,5,5,5,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-038,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,6,6,6,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-039,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,2,2,2,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-040,S4,rag-v2,fill-in,指数函数与对数函数,pep-high-s4-exp-log,3,3,3,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-041,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-042,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,3,3,3,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-043,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,2,2,2,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-044,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-045,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,3,3,3,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-046,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,2,2,2,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-047,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-048,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,3,3,3,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-049,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,2,2,2,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-050,S4,rag-v2,fill-in,三角函数,pep-high-s4-trigonometry,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-051,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,35,35,35,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-052,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,26,26,26,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-053,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,47,47,47,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-054,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,13,13,13,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-055,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,12,12,12,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-056,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,21,21,21,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-057,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,44,44,44,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-058,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,37,37,37,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-059,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,15,15,15,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-060,S4,rag-v2,fill-in,平面向量及其应用,pep-high-s4-plane-vectors,18,18,18,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-061,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,3,3,3,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-062,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,6,6,6,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-063,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,3,3,3,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-064,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-065,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-066,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,1,1,1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-067,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-068,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,7,7,7,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-069,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,-1,-1,-1,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-070,S4,rag-v2,fill-in,复数,pep-high-s4-complex-numbers,2,2,2,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-071,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,80,80,80,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-072,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,90,90,90,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-073,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,150,150,150,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-074,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,24,24,24,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-075,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,90,90,90,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-076,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,60,60,60,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-077,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,100,100,100,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-078,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,108,108,108,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-079,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,50,50,50,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-080,S4,rag-v2,fill-in,立体几何初步,pep-high-s4-solid-geometry-intro,36,36,36,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-081,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-082,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-083,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-084,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-085,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-086,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-087,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-088,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-089,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
pep-high-s4-rag2-fi-090,S4,rag-v2,fill-in,统计,pep-high-s4-statistics,4,4,4,pass,pass,pass,none,pass,OK,No blocking action; include in grade/batch/type pass-sample review before external quality claims.
