reviewDate,reviewer,questionId,grade,semester,unitTitle,type,difficulty,promptZhHans,optionsZhHans,storedAnswer,acceptedAnswers,explanationZhHans,sourceStatus,mathCorrect,answerKeyMatches,explanationMatches,gradeFit,languageOk,classroomUsable,issueType,reviewNotes
2026-05-23,S18-manual-review,pep-primary-p4-upper-050,P4,upper,期末综合,multiple-choice,Core,小明在计算一道除法题时，把除数 54 看成了 45，结果得到的商是 12，余数是 8。正确的商应该是（ ）。,10 | 10……8 | 11 | 12,10,10,先根据错误的除数求出被除数：45×12+8=540+8=548。再用正确的除数计算：548÷54=10……8，所以商是 10。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-003,P5,lower,分数混合应用,short-answer,Challenge,一桶油重 3/4 千克，用去了 1/6 千克，还剩多少千克？,,7/12,7/12,这是异分母分数减法。3/4 和 1/6 分母不同，先通分。4 和 6 的最小公倍数是 12。3/4 = 9/12，1/6 = 2/12。9/12 - 2/12 = 7/12。所以还剩 7/12 千克。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-004,P5,lower,长方体和正方体,multiple-choice,Exam,一个长方体纸盒，长 8 厘米，宽 5 厘米，高 4 厘米。做这个纸盒至少需要多少平方厘米的硬纸板？,160 平方厘米 | 184 平方厘米 | 240 平方厘米 | 320 平方厘米,184 平方厘米,184 平方厘米,求需要多少硬纸板是求表面积。长方体表面积 = (长×宽 + 长×高 + 宽×高)×2。长 8 宽 5 高 4，计算：(8×5 + 8×4 + 5×4)×2 = (40 + 32 + 20)×2 = 92×2 = 184 平方厘米。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-005,P5,lower,观察物体,fill-in,Core,一个用同样大小的小正方体搭成的立体图形，从前面看是 3 个小正方形排成一横排，从左面看是 2 个小正方形上下排成一列。搭成这个立体图形最少需要几个小正方体？,,4,4 | 4个 | 4个小正方体,从前面看要有3个小正方体排成一横排；从左面看要有2层。最少是在底层放3个，再在其中1个上面放1个，共4个。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-006,P5,lower,2、5、3的倍数特征,short-answer,Foundation,写出 50 以内所有既是 2 的倍数又是 5 的倍数的数。,,"10,20,30,40,50","10,20,30,40,50 | 10、20、30、40、50","既是 2 的倍数又是 5 的倍数，就是 2 和 5 的公倍数。2 和 5 的最小公倍数是 10，所以这些数都是 10 的倍数。50 以内 10 的倍数有 10,20,30,40,50。",passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-007,P5,lower,分数的意义和性质,multiple-choice,Challenge,下面哪个分数与 3/5 相等？,6/10 | 9/20 | 12/25 | 15/30,6/10,6/10,分数的分子和分母同时乘或除以相同的数（0 除外），分数的大小不变。3/5 的分子分母同时乘 2 得到 6/10，所以相等。其他选项：9/20 分子乘 3 分母乘 4，不同；12/25 分子乘 4 分母乘 5，不同；15/30 化简为 1/2，不同。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-010,P5,lower,图形的运动,multiple-choice,Foundation,下面哪个图形是轴对称图形？,平行四边形 | 梯形 | 等腰三角形 | 一般三角形,等腰三角形,等腰三角形,轴对称图形是指沿一条直线对折后两边完全重合。等腰三角形沿底边上的高对折，两边完全重合，是轴对称图形。平行四边形不是轴对称图形（除非是菱形等特殊情况，但一般平行四边形不是）。梯形中只有等腰梯形是轴对称图形，一般梯形不是。一般三角形通常不是轴对称图形。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-011,P5,lower,质数和合数,fill-in,Challenge,小明想用36个棱长为1厘米的小正方体拼成一个长方体，共有多少种不同的拼法？（拼法由长、宽、高决定，交换长宽高视为同一种拼法）,,8,8 | 8种,因为36=1×1×36，1×2×18，1×3×12，1×4×9，1×6×6，2×2×9，2×3×6，3×3×4。共8种不同的长方体。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-012,P5,lower,通分,short-answer,Exam,把分数3/5和5/8通分，并说明为什么通分后分数的大小不变。,,24/40和25/40,"24/40和25/40 | 24/40,25/40 | 24/40 25/40",3/5=3×8/5×8=24/40，5/8=5×5/8×5=25/40。因为分子分母同时乘相同的数，分数大小不变。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-016,P5,lower,因数与倍数,multiple-choice,Exam,下面哪个数既是2的倍数，又是3的倍数？,45 | 60 | 75 | 90,60,60,2的倍数末尾是0、2、4、6、8；3的倍数各位数字之和是3的倍数。60末尾是0，是2的倍数；6+0=6，是3的倍数。其他数不满足。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-020,P5,lower,期末综合,fill-in,Core,一个几何体从正面看是，从左面看是，从上面看是。搭这样的几何体最少需要几个小正方体？,,5,5 | 5个,根据三视图，底层需要4个小正方体排成2×2，上层在其中一个位置放1个，共5个。,passed-auto-source-scan,unclear,unclear,no,yes,no,reject,ambiguous-prompt,"The three-view prompt omits the actual front/left/top views, so the minimum cube count cannot be independently determined."
2026-05-23,S18-manual-review,pep-primary-p5-lower-021,P5,lower,2、5、3的倍数特征,short-answer,Foundation,从0、3、4、5中选出三个数字组成三位数，要求既是2的倍数又是5的倍数。这样的三位数共有几个？请写出所有符合条件的三位数。,,2个；340、430、450、540（任选两个，但必须包含340和430或450和540等，实际上共有4个：340、430、450、540）,2个；340、430、450、540（任选两个，但必须包含340和430或450和540等，实际上共有4个：340、430、450、540） | 2个；340、430 | 2个；450、540 | 4个；340、430、450、540,既是2的倍数又是5的倍数，个位必须是0。从剩下的3、4、5中选两个数字放在百位和十位，可以组成340、430、450、540，共4个。题目要求写出所有符合条件的三位数，所以答案是4个。,passed-auto-source-scan,no,no,no,yes,yes,reject,answer-error,"The stored answer starts with 2 but then lists four valid numbers; correct count is 4: 340, 430, 450, 540."
2026-05-23,S18-manual-review,pep-primary-p5-lower-022,P5,lower,分数的意义和性质,multiple-choice,Challenge,下面哪个分数的分子和分母的最大公因数是1，且分数值大于1/2？,6/14 | 9/16 | 10/21 | 12/25,9/16,9/16,选项A：6/14，分子分母最大公因数是2，不是1，排除。选项B：9/16，最大公因数是1，且9/16=0.5625>0.5，符合。选项C：10/21，最大公因数是1，但10/21≈0.476<0.5，排除。选项D：12/25，最大公因数是1，但12/25=0.48<0.5，排除。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-025,P5,lower,观察物体,multiple-choice,Challenge,用5个同样的小正方体搭成一个立体图形，从正面看是“田”字形（上下两行，每行两个正方形），从左面看是“L”形（下面两个正方形，上面一个正方形在右侧）。符合要求的立体图形是哪一个？,第一层放4个小正方体排成田字，第二层在左上角放1个 | 第一层放4个小正方体排成田字，第二层在右上角放1个 | 第一层放3个小正方体排成一行，第二层在前面放2个并排 | 第一层放4个小正方体排成田字，第二层在左下角放1个,第一层放4个小正方体排成田字，第二层在右上角放1个,第一层放4个小正方体排成田字，第二层在右上角放1个,从正面看是田字，说明有两层，每层两个并排。从左面看是L形，下面两个上面一个在右侧，说明从左边看，下面一排有两个，上面只有一个在右边。选项B：第一层田字，第二层右上角放一个，从正面看是田字，从左面看，下面两个（第一层左边一列的两个），上面一个在右边（第二层右上角），符合L形。其他选项不符合。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-026,P5,lower,质数和合数,fill-in,Core,在20以内的自然数中，既是质数又是偶数的数是（  ），最小的合数是（  ）。,,2；4,2；4,质数中只有2是偶数，所以第一个空填2。合数是指除了1和本身还有其他因数的数，最小的合数是4。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-027,P5,lower,通分,short-answer,Foundation,把3/7和5/8通分，并比较大小。通分后：3/7 = （  ）/56，5/8 = （  ）/56，所以3/7 ○ 5/8（填“>”“<”或“=”）。,,24；35；<,24；35；<,7和8的最小公倍数是56。3/7 = (3×8)/(7×8) = 24/56；5/8 = (5×7)/(8×7) = 35/56。因为24/56 < 35/56，所以3/7 < 5/8。,passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
2026-05-23,S18-manual-review,pep-primary-p5-lower-030,P5,lower,图形的运动,short-answer,Foundation,"一个三角形ABC，顶点A的位置是(2,3)，顶点B的位置是(5,3)，顶点C的位置是(2,7)。如果将三角形向右平移4格，再向下平移2格，那么平移后点A'的位置是（ ， ）。",,"(6,1)","(6,1) | 6,1","点A(2,3)向右平移4格，横坐标加4，变为6；向下平移2格，纵坐标减2，变为1。所以A'的位置是(6,1)。",passed-auto-source-scan,yes,yes,yes,yes,yes,approve,none,"Independent S18 review found the prompt, stored answer, accepted answers, explanation, grade fit, and simplified-language classroom wording internally consistent for candidate-only use."
