questionId,grade,family,needLevel,illustrationKind,priority,promptZhHans,imageBriefZhHans
pep-primary-p4-l-fi-103,P4,decimals-average,recommended,bar-chart,P2,图书角记录两次用水量为1.2升和2.6升，合计多少升？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：图书角记录两次用水量为1.2升和2.6升，合计多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-104,P4,decimals-average,recommended,bar-chart,P2,两盒彩泥质量分别是1.4千克和2千克，总质量是多少千克？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：两盒彩泥质量分别是1.4千克和2千克，总质量是多少千克？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-105,P4,decimals-average,recommended,bar-chart,P2,晨晨量到两段彩带分别长1.6米和2.3米，一共长多少米？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：晨晨量到两段彩带分别长1.6米和2.3米，一共长多少米？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-106,P4,decimals-average,recommended,bar-chart,P2,第106小组：计算：1.7+2.5=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第106小组：计算：1.7+2.5=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-107,P4,decimals-average,recommended,bar-chart,P2,第107小组：计算：1.8+2.7=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第107小组：计算：1.8+2.7=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-108,P4,decimals-average,recommended,bar-chart,P2,晨晨量到两段彩带分别长1米和2米，一共长多少米？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：晨晨量到两段彩带分别长1米和2米，一共长多少米？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-109,P4,decimals-average,recommended,bar-chart,P2,第109小组：计算：1.1+2.2=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第109小组：计算：1.1+2.2=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-110,P4,decimals-average,recommended,bar-chart,P2,第110小组：计算：1.2+2.4=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第110小组：计算：1.2+2.4=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-111,P4,decimals-average,recommended,bar-chart,P2,第111小组：计算：1.3+2.6=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第111小组：计算：1.3+2.6=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-112,P4,decimals-average,recommended,bar-chart,P2,第112小组：计算：1.4+2.8=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第112小组：计算：1.4+2.8=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-113,P4,decimals-average,recommended,bar-chart,P2,第113小组：计算：1.5+2.1=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第113小组：计算：1.5+2.1=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-114,P4,decimals-average,recommended,bar-chart,P2,第114小组：计算：1.6+2.3=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第114小组：计算：1.6+2.3=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-115,P4,decimals-average,recommended,bar-chart,P2,第115小组：计算：1.7+2.5=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第115小组：计算：1.7+2.5=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-116,P4,decimals-average,recommended,bar-chart,P2,第116小组：计算：1.8+2.7=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第116小组：计算：1.8+2.7=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-117,P4,decimals-average,recommended,bar-chart,P2,种植区记录两次用水量为1.1升和2.1升，合计多少升？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：种植区记录两次用水量为1.1升和2.1升，合计多少升？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-118,P4,decimals-average,recommended,bar-chart,P2,第118小组：计算：1.1+2.2=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第118小组：计算：1.1+2.2=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-119,P4,decimals-average,recommended,bar-chart,P2,第119小组：计算：1.2+2.4=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第119小组：计算：1.2+2.4=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-120,P4,decimals-average,recommended,bar-chart,P2,第120小组：计算：1.3+2.6=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第120小组：计算：1.3+2.6=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
pep-primary-p4-l-fi-121,P4,decimals-average,recommended,bar-chart,P2,第121小组：计算：1.4+2.8=？,为人教版小学数学“小数运算与平均数”题目生成一张小数测量/平均数数据图题目插图。题干：第121小组：计算：1.4+2.8=？画面要求：原创、儿童友好、清晰留白、不要教材页截图、不要品牌标识、不要生成答案；精确数字和公式后续可由程序叠加。
